startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,474,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1497,B0FFG2575E,1497,B0FFJRVTYE,3589,259.33,3.15,12,day 0,12:00,day 0,22:00,4529.209128,4,100
110,B0FFFU612V,110,B0FFGIBTXI,2202,107.175,1.65,18,day 0,12:00,day 0,22:00,6793.813692,2,100
1545,B0FFK83QI3,1545,B0I6TYMZJG,3637,249.972,2.75,14,day 0,12:00,day 0,22:00,5284.077316,2,50
576,B0G3AZBRXL,576,B0FFJ1CPHP,2668,241.577,2.96666666666667,18,day 0,12:00,day 0,22:00,6793.813692,4,50
912,B0GUAXEBYM,912,B0FFH61OBO,3004,133.642,1.73333333333333,16,day 0,12:00,day 0,22:00,6038.945504,2,50
641,B0FFK7ZQFN,641,B0FFGO36Q6,2733,154.146,2.15,7,day 0,08:00,day 0,18:00,2642.038658,2,50
989,B0FFHE4XO4,989,B02000JJ21,3081,112.461,1.86666666666667,18,day 0,08:00,day 0,18:00,6793.813692,2,100
99,B0FFL7OZ0J,99,B0FFG94S3Z,2191,155.121,2.06666666666667,18,day 0,12:00,day 0,22:00,6793.813692,2,100
172,B0FFGYNGHQ,172,B0FFL37B6B,2264,143.963,1.98333333333333,16,day 0,12:00,day 0,22:00,6038.945504,2,50
1277,B0HDRHT0UU,1277,B0FFHF2VI7,3369,196.035,2.8,11,day 0,12:00,day 0,22:00,4151.775034,2,100
1849,B0H1TCJ4IO,1849,B0FFKZGWZ9,3941,217.019,2.85,21,day 0,08:00,day 0,18:00,7926.115974,4,50
154,B0FFF8Z69A,154,B0FFGIBTXI,2246,155.702,2.3,16,day 0,12:00,day 0,22:00,6038.945504,4,50
1310,B0202150WR,1310,B0G2MKTPMP,3402,246.14,3.15,8,day 0,12:00,day 0,22:00,3019.472752,4,50
941,B0G13KYBJL,941,B0FFHDQA5M,3033,253.415,2.95,19,day 0,12:00,day 0,22:00,7171.247786,4,50
1039,B0FFG2575E,1039,B0FFKSVI1S,3131,274.407,3.38333333333333,11,day 0,12:00,day 0,22:00,4151.775034,2,50
687,B0202173FW,687,B0FFHDQA5M,2779,230.039,2.85,8,day 0,12:00,day 0,22:00,3019.472752,4,50
1700,B0FFGZQ43R,1700,B0FFGIBTXI,3792,107.602,1.58333333333333,15,day 0,08:00,day 0,18:00,5661.51141,4,100
1122,B0FFIS83Q7,1122,B00156ODDT,3214,211.87,2.86666666666667,21,day 0,08:00,day 0,18:00,7926.115974,4,50
325,B0FFHXJXZR,325,B0FFJ1CPHP,2417,214.462,2.65,17,day 0,12:00,day 0,22:00,6416.379598,4,50
98,B0FFG9F43K,98,B0FFJ1CPHP,2190,141.752,1.96666666666667,21,day 0,08:00,day 0,18:00,7926.115974,4,100
