startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,370,1,4,12,100,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
18,B0FFK83QI3,18,B0FFGPRVIT,2110,283.879,3.28333333333333,11,day 0,12:00,day 0,22:00,4151.775034,4,100
986,B0FFF4HNKG,986,B0FFHC9CJ8,3078,162.169,2.5,12,day 0,08:00,day 0,18:00,4529.209128,4,50
2031,B0FFK7ZQFN,2031,B0GDDXZDXN,4123,107.87,1.45,12,day 0,12:00,day 0,22:00,4529.209128,2,50
2027,B0FFH4SOJP,2027,B0FFF4JOKL,4119,242.521,2.93333333333333,6,day 0,08:00,day 0,18:00,2264.604564,4,100
1143,B0202150WR,1143,B0FFKSVI1S,3235,277.294,3.6,9,day 0,12:00,day 0,22:00,3396.906846,4,100
308,B0FFHF2VI7,308,B00156D6K6,2400,157.355,2.18333333333333,18,day 0,08:00,day 0,18:00,6793.813692,4,100
1815,B0FFF4HNKG,1815,B00156ODDT,3907,250.13,3.36666666666667,20,day 0,08:00,day 0,18:00,7548.68188,4,50
657,B0FFJONTQ7,657,B0FFHNXOVT,2749,162.239,2.13333333333333,11,day 0,08:00,day 0,18:00,4151.775034,2,50
2053,B020215DUP,2053,B0FFHD3E8G,4145,202.291,2.73333333333333,9,day 0,12:00,day 0,22:00,3396.906846,4,100
815,B0GUAXEBYM,815,B0FFH6WPC3,2907,188.617,2.43333333333333,17,day 0,12:00,day 0,22:00,6416.379598,4,100
1502,B0FFH70JG8,1502,B00156ODDT,3594,295.221,3.41666666666667,21,day 0,12:00,day 0,22:00,7926.115974,4,100
1573,B0FFJN8WFQ,1573,B0FFH6WPC3,3665,134.374,1.95,16,day 0,08:00,day 0,18:00,6038.945504,2,50
589,B0HDRHT0UU,589,B0FFJ1CPHP,2681,299.655,3.6,21,day 0,08:00,day 0,18:00,7926.115974,2,100
1833,B0FFHE4XO4,1833,B0FFH0WGKS,3925,127.648,1.96666666666667,13,day 0,08:00,day 0,18:00,4906.643222,4,50
611,B0G0NZW2VU,611,B0FFI8WH5V,2703,197.893,2.58333333333333,18,day 0,08:00,day 0,18:00,6793.813692,2,50
34,B0FFF4HNKG,34,B0FFLCF954,2126,247.853,3.41666666666667,12,day 0,08:00,day 0,18:00,4529.209128,4,50
448,B0FFL9CGXN,448,B01FE15UUN,2540,189.473,2.71666666666667,12,day 0,08:00,day 0,18:00,4529.209128,2,50
885,B0FFF4HNKG,885,B0FFKDRXE8,2977,308.836,4.11666666666667,16,day 0,12:00,day 0,22:00,6038.945504,2,50
685,B0FFL9Q85P,685,B0FFHFSCFH,2777,231.231,2.8,14,day 0,12:00,day 0,22:00,5284.077316,4,50
792,B0FFK4CQ2L,792,B0FFL37B6B,2884,137.2,2,11,day 0,12:00,day 0,22:00,4151.775034,2,50
1414,B0FFHLH9SB,1414,B0FFHF2VI7,3506,108.648,1.76666666666667,20,day 0,08:00,day 0,18:00,7548.68188,4,100
1699,B0FFL9Q85P,1699,B0FFH0WGKS,3791,238.79,2.83333333333333,15,day 0,12:00,day 0,22:00,5661.51141,4,50
2019,B0202173FW,2019,B0IGCZC15I,4111,264.2,3.28333333333333,16,day 0,12:00,day 0,22:00,6038.945504,4,50
646,B0FFJONTQ7,646,B0FFH61OBO,2738,147.509,2,18,day 0,12:00,day 0,22:00,6793.813692,4,50
751,B0FFHE4XO4,751,B0FFHD3E8G,2843,114.946,1.58333333333333,16,day 0,08:00,day 0,18:00,6038.945504,2,50
250,B0FFHE4XO4,250,B0FFH61OBO,2342,139.891,2.08333333333333,12,day 0,12:00,day 0,22:00,4529.209128,2,50
1347,B0FFJONTQ7,1347,B00156ODDT,3439,178.108,2.33333333333333,11,day 0,12:00,day 0,22:00,4151.775034,2,100
85,B00190CNHV,85,B0FFLCF954,2177,279.395,3.7,7,day 0,08:00,day 0,18:00,2642.038658,2,100
679,B0FFL9CGXN,679,B0FFJRVTYE,2771,291.55,3.73333333333333,19,day 0,08:00,day 0,18:00,7171.247786,2,100
1100,B0GKC6MA4E,1100,B02000JR6M,3192,202.85,2.76666666666667,9,day 0,12:00,day 0,22:00,3396.906846,2,50
1879,B0FFF4HNKG,1879,B02000JJN1,3971,197.381,2.7,10,day 0,08:00,day 0,18:00,3774.34094,2,100
310,B0G0NZW2VU,310,B0FFJ1CPHP,2402,266.827,3.28333333333333,10,day 0,12:00,day 0,22:00,3774.34094,4,100
454,B0GUAXEBYM,454,B0G2MKTPMP,2546,165.098,2.05,18,day 0,08:00,day 0,18:00,6793.813692,4,100
149,B0FFIS83Q7,149,B0FFLCF954,2241,209.593,3.08333333333333,14,day 0,08:00,day 0,18:00,5284.077316,2,100
777,B0FFH3869T,777,B0G2MKTPMP,2869,275.001,3.31666666666667,18,day 0,08:00,day 0,18:00,6793.813692,4,100
1484,B0FFGZQ43R,1484,B0FFKDRXE8,3576,178.212,2.4,8,day 0,08:00,day 0,18:00,3019.472752,4,50
597,B0FFK83QI3,597,B0FFH61OBO,2689,240.218,2.75,8,day 0,12:00,day 0,22:00,3019.472752,2,50
1508,B0FFLC9J93,1508,B0I6TYMZJG,3600,299.382,3.71666666666667,18,day 0,12:00,day 0,22:00,6793.813692,2,100
1672,B0FFH4SOJP,1672,B0FFKDRXE8,3764,323.818,3.93333333333333,19,day 0,12:00,day 0,22:00,7171.247786,2,50
58,B0GUAXEBYM,58,B0FFJ1CPHP,2150,167.831,2.06666666666667,14,day 0,08:00,day 0,18:00,5284.077316,4,50
145,B0FFH3869T,145,B02001C3PG,2237,188.214,2.41666666666667,20,day 0,08:00,day 0,18:00,7548.68188,4,50
50,B0FFL7OZ0J,50,B0FFKSVI1S,2142,158.693,2.25,10,day 0,08:00,day 0,18:00,3774.34094,2,50
336,B0FFHJD9U9,336,B0FFG94S3Z,2428,160.524,2.16666666666667,14,day 0,08:00,day 0,18:00,5284.077316,2,50
961,B0FFH1DRA5,961,B0FFHY6PN3,3053,217.556,2.5,7,day 0,08:00,day 0,18:00,2642.038658,2,50
1863,B0H1TCJ4IO,1863,B02000JJN1,3955,201.648,2.73333333333333,21,day 0,08:00,day 0,18:00,7926.115974,4,100
1851,B0FFL7OZ0J,1851,B0I6TYMZJG,3943,105.837,1.41666666666667,17,day 0,12:00,day 0,22:00,6416.379598,4,100
683,B0GUAXEBYM,683,B0FFGIBTXI,2775,143.087,2.01666666666667,8,day 0,12:00,day 0,22:00,3019.472752,4,50
1352,B0FFH3869T,1352,B0FFI8WH5V,3444,195.659,2.48333333333333,9,day 0,08:00,day 0,18:00,3396.906846,2,100
626,B0FFLC9J93,626,B0FFFU612V,2718,193.593,2.75,17,day 0,08:00,day 0,18:00,6416.379598,2,100
1234,B0GKC6MA4E,1234,B0FFHF2VI7,3326,172.503,2.56666666666667,13,day 0,08:00,day 0,18:00,4906.643222,4,100
1590,B0FFGZQ43R,1590,B0G2MKTPMP,3682,120.362,1.6,14,day 0,08:00,day 0,18:00,5284.077316,2,100
867,B0G0NZW2VU,867,B0FFH6WPC3,2959,292.436,3.48333333333333,10,day 0,08:00,day 0,18:00,3774.34094,4,50
701,B0FFLC9J93,701,B0FFGO36Q6,2793,370.546,4.35,15,day 0,12:00,day 0,22:00,5661.51141,2,100
1209,B0FFK83QI3,1209,B0FFHC9CJ8,3301,182.856,2.33333333333333,22,day 0,12:00,day 0,22:00,8303.550068,2,50
1050,B01FE0J0V7,1050,B0FFI9JCED,3142,135.741,1.95,18,day 0,12:00,day 0,22:00,6793.813692,2,100
1916,B0FFH70JG8,1916,B0FFGAIWAV,4008,266.236,3.08333333333333,10,day 0,12:00,day 0,22:00,3774.34094,2,50
309,B0FFK83QI3,309,B0FFJ1CPHP,2401,261.395,3.06666666666667,17,day 0,12:00,day 0,22:00,6416.379598,2,50
359,B0FFFU612V,359,B00156D6K6,2451,183.283,2.4,20,day 0,12:00,day 0,22:00,7548.68188,2,50
529,B0FFHXJXZR,529,B01FE15UUN,2621,138.741,1.81666666666667,13,day 0,12:00,day 0,22:00,4906.643222,4,100
27,B0FFHXJXZR,27,B0FFG94S3Z,2119,246.933,2.95,15,day 0,08:00,day 0,18:00,5661.51141,2,100
1737,B020216GML,1737,B0FFJN8WFQ,3829,149.476,2.28333333333333,8,day 0,08:00,day 0,18:00,3019.472752,4,50
641,B0FFK7ZQFN,641,B0FFGO36Q6,2733,154.146,2.15,7,day 0,08:00,day 0,18:00,2642.038658,2,50
1781,B0G1AO0IBH,1781,B0FFFA2AO6,3873,275.573,3.03333333333333,6,day 0,12:00,day 0,22:00,2264.604564,4,50
1214,B0FFFRXR3L,1214,B0FFFTQ4U7,3306,226.403,3.21666666666667,13,day 0,08:00,day 0,18:00,4906.643222,2,100
1918,B020215DUP,1918,B00156ODDT,4010,261.602,3.4,13,day 0,12:00,day 0,22:00,4906.643222,4,50
1192,B0FFFU612V,1192,B0FFJRVTYE,3284,165.097,2.13333333333333,10,day 0,08:00,day 0,18:00,3774.34094,2,50
2066,B0H1TCJ4IO,2066,B0FFJ1CPHP,4158,238.457,3.05,19,day 0,12:00,day 0,22:00,7171.247786,4,50
505,B0FFL9CGXN,505,B01FE0J0V7,2597,146.987,2.26666666666667,21,day 0,08:00,day 0,18:00,7926.115974,4,50
396,B0FFG0GSMW,396,B0FFI9JCED,2488,335.445,4.6,14,day 0,08:00,day 0,18:00,5284.077316,4,100
17,B0G0NZW2VU,17,B0FFJRVTYE,2109,299.388,3.33333333333333,16,day 0,08:00,day 0,18:00,6038.945504,2,100
870,B0FFL9CGXN,870,B0FFG94S3Z,2962,303.055,3.88333333333333,21,day 0,12:00,day 0,22:00,7926.115974,2,50
515,B01FE15UUN,515,B0FFH61OBO,2607,101.48,1.43333333333333,10,day 0,12:00,day 0,22:00,3774.34094,2,100
209,B0G0ZLYTOF,209,B0FFFOM198,2301,192.682,2.93333333333333,21,day 0,12:00,day 0,22:00,7926.115974,4,50
195,B0FFL9CGXN,195,B0FFFTQ4U7,2287,174.686,2.65,18,day 0,08:00,day 0,18:00,6793.813692,4,50
909,B0FFIS83Q7,909,B0FFHY6PN3,3001,144.083,2.03333333333333,11,day 0,12:00,day 0,22:00,4151.775034,4,100
399,B0FFL9Q85P,399,B0FFKDRXE8,2491,340.339,4.15,18,day 0,08:00,day 0,18:00,6793.813692,4,50
253,B01FE15XQH,253,B0FFGPRVIT,2345,183.314,2.45,19,day 0,12:00,day 0,22:00,7171.247786,2,100
