startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,599,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
2038,B0FFG0GSMW,2038,B0GDDXZDXN,4130,306.845,4.15,10,day 0,12:00,day 0,22:00,3774.34094,2,100
1685,B020215DUP,1685,B0FFL7OZ0J,3777,165.814,2.43333333333333,18,day 0,08:00,day 0,18:00,6793.813692,4,100
233,B0FFHLH9SB,233,B02000JR6M,2325,138.995,1.93333333333333,12,day 0,08:00,day 0,18:00,4529.209128,4,100
987,B0FFK4CQ2L,987,B0FFHFSCFH,3079,111.592,1.8,6,day 0,12:00,day 0,22:00,2264.604564,2,100
502,B0FFLC9J93,502,B0FFH61OBO,2594,299.793,3.5,6,day 0,12:00,day 0,22:00,2264.604564,2,100
1843,B0202150WR,1843,B0IGCZC15I,3935,221.964,2.86666666666667,13,day 0,08:00,day 0,18:00,4906.643222,4,50
942,B0FFL9Q85P,942,B0FFITJD3C,3034,193.635,2.98333333333333,17,day 0,12:00,day 0,22:00,6416.379598,2,50
1243,B0G0NZW2VU,1243,B0FFK7ZQFN,3335,172.593,2.18333333333333,19,day 0,08:00,day 0,18:00,7171.247786,2,50
388,B0FFHJD9U9,388,B0FFI9JCED,2480,126.635,1.91666666666667,10,day 0,08:00,day 0,18:00,3774.34094,4,50
1073,B0202173FW,1073,B0FFITJD3C,3165,199.522,3.16666666666667,16,day 0,08:00,day 0,18:00,6038.945504,2,100
1298,B0G0ZLYTOF,1298,B0FFL7OZ0J,3390,178.194,2.85,13,day 0,08:00,day 0,18:00,4906.643222,2,100
130,B0FFF8Z69A,130,B0FFF4JOKL,2222,165.61,2.36666666666667,7,day 0,08:00,day 0,18:00,2642.038658,4,50
434,B00190CNHV,434,B01FE0J0V7,2526,159.161,2.05,15,day 0,08:00,day 0,18:00,5661.51141,4,50
