startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,436,1,4,12,100,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1227,B0G0NZW2VU,1227,B0FFHFSCFH,3319,225.977,2.9,17,day 0,12:00,day 0,22:00,6416.379598,2,100
407,B0FFHE4XO4,407,B0FFG94S3Z,2499,198.929,2.75,10,day 0,12:00,day 0,22:00,3774.34094,4,50
71,B0FFK7ZQFN,71,B0FFJ1CPHP,2163,103.458,1.41666666666667,8,day 0,08:00,day 0,18:00,3019.472752,4,50
649,B0G0ZLYTOF,649,B0FFGPRVIT,2741,287.044,3.91666666666667,15,day 0,12:00,day 0,22:00,5661.51141,4,100
1070,B0G3AZBRXL,1070,B0FFHFSCFH,3162,214.399,2.85,10,day 0,12:00,day 0,22:00,3774.34094,2,100
1410,B0FFHCRHH3,1410,B0FFKZGWZ9,3502,130.493,1.85,20,day 0,08:00,day 0,18:00,7548.68188,4,50
1007,B0FFHLH9SB,1007,B0FFHD3E8G,3099,162.379,2.15,7,day 0,08:00,day 0,18:00,2642.038658,4,50
815,B0GUAXEBYM,815,B0FFH6WPC3,2907,188.617,2.43333333333333,17,day 0,12:00,day 0,22:00,6416.379598,4,100
1778,B0G1AO0IBH,1778,B0FFHFSCFH,3870,213.03,2.63333333333333,15,day 0,12:00,day 0,22:00,5661.51141,4,50
567,B0GKC6MA4E,567,B0FFFOM198,2659,204.245,2.85,20,day 0,12:00,day 0,22:00,7548.68188,2,50
40,B0FFIS83Q7,40,B0FFH62FC9,2132,237.496,3.16666666666667,10,day 0,12:00,day 0,22:00,3774.34094,2,50
1160,B0GUCU8FLD,1160,B0FFH61OBO,3252,227.495,2.83333333333333,18,day 0,12:00,day 0,22:00,6793.813692,4,50
183,B0FFJONTQ7,183,B00156GGDT,2275,209.143,2.85,22,day 0,08:00,day 0,18:00,8303.550068,4,50
1012,B0FFK83QI3,1012,B0FFFU612V,3104,143.305,1.76666666666667,19,day 0,08:00,day 0,18:00,7171.247786,4,100
1463,B0GKC6MA4E,1463,B02000JJN1,3555,232.796,3.03333333333333,21,day 0,12:00,day 0,22:00,7926.115974,2,50
1697,B0FFG9F43K,1697,B0IGCZC15I,3789,127.708,1.7,14,day 0,12:00,day 0,22:00,5284.077316,2,50
755,B0FFLC9J93,755,B0FFHJD9U9,2847,203.924,2.51666666666667,6,day 0,08:00,day 0,18:00,2264.604564,4,100
1495,B0FFG2575E,1495,B0I6TYMZJG,3587,221.551,2.61666666666667,12,day 0,12:00,day 0,22:00,4529.209128,4,100
665,B0FFJONTQ7,665,B0FFGAIWAV,2757,149.123,2,10,day 0,12:00,day 0,22:00,3774.34094,2,100
696,B0G0ZLYTOF,696,B0FFGO36Q6,2788,314.136,4.26666666666667,19,day 0,12:00,day 0,22:00,7171.247786,4,100
886,B0FFF4HNKG,886,B0FFGO36Q6,2978,290.284,3.9,15,day 0,08:00,day 0,18:00,5661.51141,2,100
2074,B0GKC6MA4E,2074,B0GDDXZDXN,4166,251.495,3.18333333333333,19,day 0,12:00,day 0,22:00,7171.247786,2,100
20,B0FFGTI293,20,B0FFGO36Q6,2112,224.433,2.93333333333333,11,day 0,12:00,day 0,22:00,4151.775034,2,50
1865,B020215DUP,1865,B02001C3PG,3957,146.224,2.26666666666667,21,day 0,12:00,day 0,22:00,7926.115974,4,50
966,B0FFH1DRA5,966,B0FFHDQA5M,3058,232.183,2.63333333333333,17,day 0,12:00,day 0,22:00,6416.379598,2,50
1380,B0GKC6MA4E,1380,B0FFI9JCED,3472,280.095,3.65,12,day 0,08:00,day 0,18:00,4529.209128,2,100
1573,B0FFJN8WFQ,1573,B0FFH6WPC3,3665,134.374,1.95,16,day 0,08:00,day 0,18:00,6038.945504,2,50
1233,B020216GML,1233,B0FFHD3E8G,3325,186.169,2.61666666666667,17,day 0,08:00,day 0,18:00,6416.379598,4,100
753,B0HDRHT0UU,753,B0FFGO36Q6,2845,349.231,4.26666666666667,18,day 0,12:00,day 0,22:00,6793.813692,4,100
305,B0FFIS83Q7,305,B0FFHC9CJ8,2397,123.909,2.03333333333333,12,day 0,08:00,day 0,18:00,4529.209128,4,100
932,B0202173FW,932,B01FE15XQH,3024,142.9,2.13333333333333,11,day 0,08:00,day 0,18:00,4151.775034,4,50
541,B0FFHJD9U9,541,B0FFGPRVIT,2633,145.147,2.05,9,day 0,12:00,day 0,22:00,3396.906846,2,50
905,B0FFF4HNKG,905,B0FFHY6PN3,2997,182.343,2.36666666666667,13,day 0,08:00,day 0,18:00,4906.643222,2,50
1588,B0FFH70JG8,1588,B0FFH61OBO,3680,264.622,3.08333333333333,13,day 0,12:00,day 0,22:00,4906.643222,4,50
443,B0FFL9Q85P,443,B0FFHD3E8G,2535,219.893,2.61666666666667,15,day 0,08:00,day 0,18:00,5661.51141,4,100
32,B0FFL7OZ0J,32,B0FFI9JCED,2124,121.232,1.8,16,day 0,08:00,day 0,18:00,6038.945504,4,50
2088,B0FFG2575E,2088,B0FFK7ZQFN,4180,138.74,1.81666666666667,16,day 0,08:00,day 0,18:00,6038.945504,4,100
1949,B0H1TCJ4IO,1949,B0FFFOM198,4041,173.097,2.55,10,day 0,08:00,day 0,18:00,3774.34094,4,50
863,B0FFH1DRA5,863,B0FFFOM198,2955,204.043,2.51666666666667,8,day 0,12:00,day 0,22:00,3019.472752,4,50
1679,B0FFH3869T,1679,B0FFH0WGKS,3771,231.302,2.85,9,day 0,08:00,day 0,18:00,3396.906846,4,100
229,B0FFL9Q85P,229,B0FFK7ZQFN,2321,177.976,2.18333333333333,16,day 0,12:00,day 0,22:00,6038.945504,2,100
1304,B0FFHLH9SB,1304,B0FFH6WPC3,3396,246.066,3.18333333333333,15,day 0,08:00,day 0,18:00,5661.51141,4,50
789,B0FFG9F43K,789,B0FFKZGWZ9,2881,120.314,1.75,17,day 0,12:00,day 0,22:00,6416.379598,2,50
276,B0FFK83QI3,276,B02000JJ21,2368,212.788,2.55,16,day 0,08:00,day 0,18:00,6038.945504,2,100
700,B00190CNHV,700,B0FFHDQA5M,2792,228.512,2.73333333333333,15,day 0,12:00,day 0,22:00,5661.51141,4,50
1480,B0FFGZQ43R,1480,B0FFGO36Q6,3572,159.659,2.13333333333333,14,day 0,12:00,day 0,22:00,5284.077316,4,100
917,B0G0NZW2VU,917,B02001C3PG,3009,190.319,2.46666666666667,13,day 0,08:00,day 0,18:00,4906.643222,2,100
587,B0G13KYBJL,587,B0IG9RDYYV,2679,254.819,3.1,16,day 0,08:00,day 0,18:00,6038.945504,4,50
1652,B0FFG2575E,1652,B0FFGIBTXI,3744,209.898,2.61666666666667,21,day 0,08:00,day 0,18:00,7926.115974,4,50
9,B0FFFRS0IH,9,B0G2MKTPMP,2101,275.923,3.3,11,day 0,12:00,day 0,22:00,4151.775034,2,50
984,B0FFL9Q85P,984,B01FE15UUN,3076,196.489,2.38333333333333,17,day 0,12:00,day 0,22:00,6416.379598,4,50
1629,B0FFL9CGXN,1629,B0FFH62FC9,3721,300.242,3.9,18,day 0,12:00,day 0,22:00,6793.813692,2,50
1072,B0GKC6MA4E,1072,B0FFL7OZ0J,3164,189.757,2.66666666666667,18,day 0,12:00,day 0,22:00,6793.813692,2,50
942,B0FFL9Q85P,942,B0FFITJD3C,3034,193.635,2.98333333333333,17,day 0,12:00,day 0,22:00,6416.379598,2,50
1316,B0FFH1DRA5,1316,B0FFJRVTYE,3408,302.277,3.46666666666667,10,day 0,12:00,day 0,22:00,3774.34094,2,100
1018,B0FFIS83Q7,1018,B0FFHD3E8G,3110,152.559,2.16666666666667,13,day 0,12:00,day 0,22:00,4906.643222,2,100
933,B0FFFRXR3L,933,B0FFL37B6B,3025,316.508,4.31666666666667,17,day 0,12:00,day 0,22:00,6416.379598,4,50
1149,B0FFG2575E,1149,B0FFH62FC9,3241,268.022,3.31666666666667,20,day 0,08:00,day 0,18:00,7548.68188,2,50
735,B0HDRHT0UU,735,B0FFKDRXE8,2827,367.784,4.51666666666667,12,day 0,08:00,day 0,18:00,4529.209128,2,100
1764,B0FFH4SOJP,1764,B0G2MKTPMP,3856,265.968,3.1,13,day 0,08:00,day 0,18:00,4906.643222,2,100
820,B0FFHJD9U9,820,B0FFLCF954,2912,134.721,2.36666666666667,15,day 0,08:00,day 0,18:00,5661.51141,4,50
1729,B0G0NZW2VU,1729,B0GDDXZDXN,3821,231.966,2.55,17,day 0,08:00,day 0,18:00,6416.379598,4,100
1805,B0FFH70JG8,1805,B02000JJN1,3897,242.472,2.85,12,day 0,08:00,day 0,18:00,4529.209128,4,100
1110,B0FFHLH9SB,1110,B0FFGO36Q6,3202,261.844,3.4,18,day 0,08:00,day 0,18:00,6793.813692,2,50
1437,B0FFH70JG8,1437,B0FFJ1CPHP,3529,285.799,3.28333333333333,16,day 0,08:00,day 0,18:00,6038.945504,2,100
158,B0G13KYBJL,158,B0FFFA2AO6,2250,318.565,3.81666666666667,18,day 0,08:00,day 0,18:00,6793.813692,2,100
124,B020216GML,124,B0FFG94S3Z,2216,273.919,3.65,10,day 0,12:00,day 0,22:00,3774.34094,4,50
1069,B00190CNHV,1069,B0FFHC9CJ8,3161,186.202,2.41666666666667,6,day 0,08:00,day 0,18:00,2264.604564,4,100
506,B0FFL9CGXN,506,B0FFHJD9U9,2598,148.148,2.23333333333333,19,day 0,08:00,day 0,18:00,7171.247786,2,100
93,B0FFIS83Q7,93,B0FFJ1CPHP,2185,202.448,2.7,16,day 0,08:00,day 0,18:00,6038.945504,2,100
1554,B0GUAXEBYM,1554,B0IGCZC15I,3646,129.59,1.81666666666667,19,day 0,08:00,day 0,18:00,7171.247786,4,100
79,B0FFGTI293,79,B0FFF4JOKL,2171,161.689,2.23333333333333,20,day 0,08:00,day 0,18:00,7548.68188,2,100
1317,B0FFHE4XO4,1317,B0FFH62FC9,3409,196.116,2.73333333333333,11,day 0,12:00,day 0,22:00,4151.775034,4,50
982,B0FFH3869T,982,B0FFH61OBO,3074,243.545,2.98333333333333,7,day 0,12:00,day 0,22:00,2642.038658,2,50
1784,B020215DUP,1784,B0FFFA2AO6,3876,273.592,3.58333333333333,8,day 0,12:00,day 0,22:00,3019.472752,4,50
686,B0202173FW,686,B0G2MKTPMP,2778,288.376,3.61666666666667,9,day 0,08:00,day 0,18:00,3396.906846,4,100
1873,B0G1AO0IBH,1873,B0FFI8WH5V,3965,184.946,2.28333333333333,15,day 0,08:00,day 0,18:00,5661.51141,4,100
1832,B0FFHXJXZR,1832,B0FFGZQ43R,3924,116.047,1.6,17,day 0,12:00,day 0,22:00,6416.379598,2,50
484,B01FE15XQH,484,B0FFGO36Q6,2576,193.523,2.8,16,day 0,08:00,day 0,18:00,6038.945504,2,50
142,B0FFL7OZ0J,142,B0FFFA2AO6,2234,138.672,1.95,12,day 0,08:00,day 0,18:00,4529.209128,2,50
2018,B0FFJN8WFQ,2018,B0FFH62FC9,4110,135.624,1.91666666666667,9,day 0,08:00,day 0,18:00,3396.906846,4,50
1152,B0FFHLH9SB,1152,B0G2MKTPMP,3244,222.547,2.78333333333333,18,day 0,08:00,day 0,18:00,6793.813692,2,50
1958,B0FFHLH9SB,1958,B00156D6K6,4050,256.81,3.3,15,day 0,08:00,day 0,18:00,5661.51141,4,50
1969,B0FFFU612V,1969,B0FFH0WGKS,4061,105.321,1.58333333333333,18,day 0,12:00,day 0,22:00,6793.813692,2,100
1497,B0FFG2575E,1497,B0FFJRVTYE,3589,259.33,3.15,12,day 0,12:00,day 0,22:00,4529.209128,4,100
1723,B020216GML,1723,B0GDDXZDXN,3815,211.43,2.81666666666667,10,day 0,08:00,day 0,18:00,3774.34094,4,50
236,B0FFHXJXZR,236,B0FFFTQ4U7,2328,123.954,1.76666666666667,14,day 0,12:00,day 0,22:00,5284.077316,2,50
1628,B0FFH4SOJP,1628,B02000JR6M,3720,177.281,2.28333333333333,12,day 0,12:00,day 0,22:00,4529.209128,2,50
786,B0FFFRS0IH,786,B0FFFTQ4U7,2878,175.136,2.26666666666667,17,day 0,12:00,day 0,22:00,6416.379598,4,100
1823,B0202150WR,1823,B0FFHD3E8G,3915,185.972,2.51666666666667,11,day 0,12:00,day 0,22:00,4151.775034,2,50
1469,B0G3AZBRXL,1469,B0FFH62FC9,3561,290.426,3.71666666666667,13,day 0,12:00,day 0,22:00,4906.643222,4,50
1224,B0FFH1DRA5,1224,B0FFH61OBO,3316,254.744,2.98333333333333,8,day 0,08:00,day 0,18:00,3019.472752,2,100
487,B0G0ZLYTOF,487,B0FFGJ1NAK,2579,207.673,3.05,13,day 0,08:00,day 0,18:00,4906.643222,4,50
1877,B0H1TCJ4IO,1877,B02001C3PG,3969,147.469,2.35,20,day 0,08:00,day 0,18:00,7548.68188,4,100
629,B0G0NZW2VU,629,B0FFFU612V,2721,148.737,1.9,16,day 0,12:00,day 0,22:00,6038.945504,2,50
399,B0FFL9Q85P,399,B0FFKDRXE8,2491,340.339,4.15,18,day 0,08:00,day 0,18:00,6793.813692,4,50
1221,B0GKC6MA4E,1221,B0FFKZGWZ9,3313,242.379,3.13333333333333,13,day 0,12:00,day 0,22:00,4906.643222,2,50
1388,B0FFG0GSMW,1388,B0FFITJD3C,3480,252.898,4.18333333333333,20,day 0,12:00,day 0,22:00,7548.68188,4,100
1176,B0FFH3869T,1176,B0FFHDQA5M,3268,220.984,2.71666666666667,10,day 0,08:00,day 0,18:00,3774.34094,2,50
915,B0FFK83QI3,915,B0FFGJ1NAK,3007,204.508,2.51666666666667,17,day 0,08:00,day 0,18:00,6416.379598,4,100
570,B0G13KYBJL,570,B0FFH61OBO,2662,275.976,3.3,13,day 0,12:00,day 0,22:00,4906.643222,2,50
1412,B0FFFRXR3L,1412,B0G2MKTPMP,3504,342.158,4.58333333333333,15,day 0,08:00,day 0,18:00,5661.51141,4,100
1135,B01FE15XQH,1135,B0FFH6WPC3,3227,194.628,2.66666666666667,17,day 0,08:00,day 0,18:00,6416.379598,4,50
868,B0FFLC9J93,868,B01FE15XQH,2960,191.889,2.73333333333333,15,day 0,12:00,day 0,22:00,5661.51141,4,50
