startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,504,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
961,B0FFH1DRA5,961,B0FFHY6PN3,3053,217.556,2.5,7,day 0,08:00,day 0,18:00,2642.038658,2,50
1691,B0G1AO0IBH,1691,B0FFHY6PN3,3783,195.515,2.38333333333333,7,day 0,12:00,day 0,22:00,2642.038658,4,100
777,B0FFH3869T,777,B0G2MKTPMP,2869,275.001,3.31666666666667,18,day 0,08:00,day 0,18:00,6793.813692,4,100
1100,B0GKC6MA4E,1100,B02000JR6M,3192,202.85,2.76666666666667,9,day 0,12:00,day 0,22:00,3396.906846,2,50
1157,B0GUAXEBYM,1157,B0FFFA2AO6,3249,176.231,2.26666666666667,12,day 0,08:00,day 0,18:00,4529.209128,2,100
1218,B0FFL7OZ0J,1218,B0FFH6WPC3,3310,151.058,2.13333333333333,8,day 0,08:00,day 0,18:00,3019.472752,4,50
438,B0FFHJD9U9,438,B0FFF4JOKL,2530,109.495,1.76666666666667,21,day 0,12:00,day 0,22:00,7926.115974,2,100
696,B0G0ZLYTOF,696,B0FFGO36Q6,2788,314.136,4.26666666666667,19,day 0,12:00,day 0,22:00,7171.247786,4,100
1615,B0202150WR,1615,B0GDDXZDXN,3707,211.233,2.71666666666667,11,day 0,08:00,day 0,18:00,4151.775034,4,100
311,B00190CNHV,311,B0FFJ1CPHP,2403,272.25,3.28333333333333,20,day 0,12:00,day 0,22:00,7548.68188,2,100
1651,B020216GML,1651,B0FFGZQ43R,3743,137.514,2.13333333333333,22,day 0,12:00,day 0,22:00,8303.550068,2,50
806,B0FFF4HNKG,806,B0FFHJD9U9,2898,123.662,1.78333333333333,19,day 0,08:00,day 0,18:00,7171.247786,4,50
1876,B0G1AO0IBH,1876,B01FE15XQH,3968,151.388,1.91666666666667,13,day 0,08:00,day 0,18:00,4906.643222,2,50
469,B0G0NZW2VU,469,B0IG9RDYYV,2561,224.622,2.86666666666667,16,day 0,08:00,day 0,18:00,6038.945504,4,50
1632,B0G3AZBRXL,1632,B0FFF4JOKL,3724,242.21,3.16666666666667,6,day 0,12:00,day 0,22:00,2264.604564,4,50
1005,B0G0ZLYTOF,1005,B0FFHFSCFH,3097,223.581,3.2,21,day 0,08:00,day 0,18:00,7926.115974,2,50
1309,B0G0NZW2VU,1309,B0FFFA2AO6,3401,288.368,3.58333333333333,18,day 0,08:00,day 0,18:00,6793.813692,2,50
871,B0FFFRS0IH,871,B0FFHJD9U9,2963,148.598,1.93333333333333,20,day 0,12:00,day 0,22:00,7548.68188,2,50
880,B0FFK83QI3,880,B02000JR6M,2972,188.122,2.25,6,day 0,08:00,day 0,18:00,2264.604564,2,50
1545,B0FFK83QI3,1545,B0I6TYMZJG,3637,249.972,2.75,14,day 0,12:00,day 0,22:00,5284.077316,2,50
327,B020216GML,327,B0FFJRVTYE,2419,262.414,3.43333333333333,8,day 0,12:00,day 0,22:00,3019.472752,4,50
135,B0FFHLH9SB,135,B0FFGIBTXI,2227,189.192,2.45,21,day 0,12:00,day 0,22:00,7926.115974,2,50
51,B0FFHXJXZR,51,B02001C3PG,2143,137.954,1.86666666666667,8,day 0,12:00,day 0,22:00,3019.472752,2,50
1947,B0G1AO0IBH,1947,B0IGCZC15I,4039,205.164,2.28333333333333,10,day 0,08:00,day 0,18:00,3774.34094,4,50
1226,B0FFL9Q85P,1226,B0IG9RDYYV,3318,229.876,2.75,9,day 0,12:00,day 0,22:00,3396.906846,4,100
1530,B0FFK83QI3,1530,B02000JJN1,3622,218.068,2.56666666666667,8,day 0,12:00,day 0,22:00,3019.472752,2,50
1559,B0FFG2575E,1559,B0GDDXZDXN,3651,208.346,2.53333333333333,17,day 0,12:00,day 0,22:00,6416.379598,2,100
