startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,1200,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1238,B0202150WR,1238,B0FFH61OBO,3330,214.684,2.81666666666667,19,day 0,08:00:00,day 0,18:00:00,7171.247786,2,100
683,B0GUAXEBYM,683,B0FFGIBTXI,2775,143.087,2.01666666666667,8,day 0,12:00:00,day 0,22:00:00,3019.472752,4,50
1908,B0FFGZQ43R,1908,B0FFKZGWZ9,4000,109.24,1.6,16,day 0,12:00:00,day 0,22:00:00,6038.945504,2,100
1253,B0FFL9CGXN,1253,B0FFHD3E8G,3345,215.305,2.96666666666667,7,day 0,12:00:00,day 0,22:00:00,2642.038658,4,50
2045,B0FFFU612V,2045,B0GDDXZDXN,4137,114.113,1.55,16,day 0,08:00:00,day 0,18:00:00,6038.945504,4,100
1994,B0202150WR,1994,B0FFHF2VI7,4086,132.241,2.13333333333333,11,day 0,12:00:00,day 0,22:00:00,4151.775034,4,50
1388,B0FFG0GSMW,1388,B0FFITJD3C,3480,252.898,4.18333333333333,20,day 0,12:00:00,day 0,22:00:00,7548.68188,4,100
1254,B01FE15XQH,1254,B0FFL37B6B,3346,145.459,2.06666666666667,10,day 0,08:00:00,day 0,18:00:00,3774.34094,2,100
34,B0FFF4HNKG,34,B0FFLCF954,2126,247.853,3.41666666666667,12,day 0,08:00:00,day 0,18:00:00,4529.209128,4,50
1543,B0FFH4SOJP,1543,B0FFK7ZQFN,3635,161.326,2.01666666666667,11,day 0,12:00:00,day 0,22:00:00,4151.775034,4,100
2013,B0G1AO0IBH,2013,B0FFFU612V,4105,135.79,1.73333333333333,12,day 0,12:00:00,day 0,22:00:00,4529.209128,2,50
2049,B0H1TCJ4IO,2049,B0FFHD3E8G,4141,195.086,2.7,8,day 0,12:00:00,day 0,22:00:00,3019.472752,4,100
552,B0FFFRS0IH,552,B00156D6K6,2644,310.186,3.76666666666667,18,day 0,12:00:00,day 0,22:00:00,6793.813692,2,100
953,B01FE15XQH,953,B0FFGAIWAV,3045,141.267,1.95,20,day 0,08:00:00,day 0,18:00:00,7548.68188,4,50
2084,B0FFGYNGHQ,2084,B0IGCZC15I,4176,145.29,1.88333333333333,7,day 0,08:00:00,day 0,18:00:00,2642.038658,2,50
1171,B0HDRHT0UU,1171,B0FFFOM198,3263,227.777,2.93333333333333,15,day 0,12:00:00,day 0,22:00:00,5661.51141,2,100
1017,B0FFL9CGXN,1017,B0FFHC9CJ8,3109,186.655,2.81666666666667,19,day 0,12:00:00,day 0,22:00:00,7171.247786,2,50
389,B0FFL9CGXN,389,B0FFKSVI1S,2481,306.627,4,10,day 0,08:00:00,day 0,18:00:00,3774.34094,2,100
2022,B0FFG0GSMW,2022,B02000JJ21,4114,282.866,4,8,day 0,12:00:00,day 0,22:00:00,3019.472752,4,50
1389,B0FFG0GSMW,1389,B0FFHNXOVT,3481,325.026,4.38333333333333,17,day 0,12:00:00,day 0,22:00:00,6416.379598,4,50
1243,B0G0NZW2VU,1243,B0FFK7ZQFN,3335,172.593,2.18333333333333,19,day 0,08:00:00,day 0,18:00:00,7171.247786,2,50
133,B0FFK83QI3,133,B0FFL37B6B,2225,246.024,2.88333333333333,21,day 0,08:00:00,day 0,18:00:00,7926.115974,4,100
1419,B0FFFRXR3L,1419,B0IG9RDYYV,3511,289.545,4,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
140,B0FFHF2VI7,140,B0FFGO36Q6,2232,162.389,2.3,9,day 0,08:00:00,day 0,18:00:00,3396.906846,4,100
1334,B0202173FW,1334,B0FFFU612V,3426,160.007,1.98333333333333,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,50
1475,B0FFH1DRA5,1475,B0FFGZQ43R,3567,177.377,2.25,19,day 0,08:00:00,day 0,18:00:00,7171.247786,4,50
1408,B00190CNHV,1408,B0FFJRVTYE,3500,304.811,3.35,12,day 0,12:00:00,day 0,22:00:00,4529.209128,4,100
1212,B0G3AZBRXL,1212,B0FFHDQA5M,3304,197.839,2.46666666666667,8,day 0,08:00:00,day 0,18:00:00,3019.472752,2,100
191,B0FFK83QI3,191,B0FFKZGWZ9,2283,239.957,2.86666666666667,16,day 0,08:00:00,day 0,18:00:00,6038.945504,2,100
603,B0FFK7ZQFN,603,B0FFJRVTYE,2695,149.825,1.91666666666667,6,day 0,08:00:00,day 0,18:00:00,2264.604564,2,100
432,B0FFGTI293,432,B0FFHD3E8G,2524,124.968,1.78333333333333,9,day 0,12:00:00,day 0,22:00:00,3396.906846,4,100
1161,B0FFHXJXZR,1161,B0FFHFSCFH,3253,168.093,2.23333333333333,19,day 0,12:00:00,day 0,22:00:00,7171.247786,2,50
666,B0FFHJD9U9,666,B0FFJRVTYE,2758,149.019,2.03333333333333,22,day 0,08:00:00,day 0,18:00:00,8303.550068,4,100
1337,B0202150WR,1337,B0FFGAIWAV,3429,216.298,2.81666666666667,13,day 0,08:00:00,day 0,18:00:00,4906.643222,2,100
612,B0G0ZLYTOF,612,B0FFJ1CPHP,2704,264.56,3.6,9,day 0,08:00:00,day 0,18:00:00,3396.906846,2,100
1819,B0FFH70JG8,1819,B0FFF4JOKL,3911,272.631,3.21666666666667,17,day 0,12:00:00,day 0,22:00:00,6416.379598,2,100
754,B0FFFTQ4U7,754,B0FFGPRVIT,2846,138.057,1.98333333333333,20,day 0,08:00:00,day 0,18:00:00,7548.68188,4,50
