startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,1200,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1510,B00190CNHV,1510,B02000JJN1,3602,229.052,2.85,15,day 0,12:00:00,day 0,22:00:00,5661.51141,2,50
44,B0FFL9Q85P,44,B0FFHNXOVT,2136,265.763,3.11666666666667,16,day 0,08:00:00,day 0,18:00:00,6038.945504,4,100
494,B0FFLC9J93,494,B0FFI9JCED,2586,324.942,3.83333333333333,14,day 0,08:00:00,day 0,18:00:00,5284.077316,4,50
822,B0HDRHT0UU,822,B0FFHY6PN3,2914,241.29,2.93333333333333,20,day 0,08:00:00,day 0,18:00:00,7548.68188,2,50
1980,B0FFG2575E,1980,B0FFITJD3C,4072,154.399,2.56666666666667,7,day 0,08:00:00,day 0,18:00:00,2642.038658,2,50
1360,B0FFG0GSMW,1360,B0FFGO36Q6,3452,381.049,5.18333333333333,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,50
1273,B0FFHE4XO4,1273,B0FFGPRVIT,3365,183.552,2.61666666666667,22,day 0,08:00:00,day 0,18:00:00,8303.550068,4,50
236,B0FFHXJXZR,236,B0FFFTQ4U7,2328,123.954,1.76666666666667,14,day 0,12:00:00,day 0,22:00:00,5284.077316,2,50
164,B0202173FW,164,B0FFG94S3Z,2256,315.958,4.03333333333333,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
715,B01FE0J0V7,715,B0FFGIBTXI,2807,126.402,1.78333333333333,15,day 0,08:00:00,day 0,18:00:00,5661.51141,2,50
1307,B0FFH3869T,1307,B01FE0J0V7,3399,146.515,1.98333333333333,20,day 0,12:00:00,day 0,22:00:00,7548.68188,4,100
1817,B0HDRHT0UU,1817,B0FFGJ1NAK,3909,242.768,3.05,9,day 0,12:00:00,day 0,22:00:00,3396.906846,4,50
704,B0FFF4HNKG,704,B0FFHDQA5M,2796,196.97,2.53333333333333,17,day 0,12:00:00,day 0,22:00:00,6416.379598,2,100
1003,B0FFFRXR3L,1003,B0FFFOM198,3095,260.001,3.83333333333333,20,day 0,08:00:00,day 0,18:00:00,7548.68188,4,50
515,B01FE15UUN,515,B0FFH61OBO,2607,101.48,1.43333333333333,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
838,B0G13KYBJL,838,B0G2MKTPMP,2930,307.432,3.61666666666667,21,day 0,12:00:00,day 0,22:00:00,7926.115974,4,50
151,B0FFHXJXZR,151,B0FFFOM198,2243,120.219,1.63333333333333,12,day 0,08:00:00,day 0,18:00:00,4529.209128,2,50
682,B0FFFU612V,682,B0G2MKTPMP,2774,149.02,1.96666666666667,7,day 0,12:00:00,day 0,22:00:00,2642.038658,4,100
1890,B0G13KYBJL,1890,B0IGCZC15I,3982,283.109,3.38333333333333,16,day 0,12:00:00,day 0,22:00:00,6038.945504,4,50
1876,B0G1AO0IBH,1876,B01FE15XQH,3968,151.388,1.91666666666667,13,day 0,08:00:00,day 0,18:00:00,4906.643222,2,50
7,B0G13KYBJL,7,B0FFGPRVIT,2099,319.637,3.81666666666667,20,day 0,12:00:00,day 0,22:00:00,7548.68188,2,100
1784,B020215DUP,1784,B0FFFA2AO6,3876,273.592,3.58333333333333,8,day 0,12:00:00,day 0,22:00:00,3019.472752,4,50
831,B0FFG0GSMW,831,B0FFLCF954,2923,323.65,4.53333333333333,22,day 0,12:00:00,day 0,22:00:00,8303.550068,2,100
1086,B0G3AZBRXL,1086,B0FFFTQ4U7,3178,151.069,2.05,13,day 0,12:00:00,day 0,22:00:00,4906.643222,4,50
1550,B0FFIS83Q7,1550,B0IGCZC15I,3642,188.551,2.5,22,day 0,08:00:00,day 0,18:00:00,8303.550068,2,100
1959,B0FFFRXR3L,1959,B0FFGZQ43R,4051,233.335,3.4,7,day 0,08:00:00,day 0,18:00:00,2642.038658,4,100
1887,B0G1AO0IBH,1887,B0FFG94S3Z,3979,291.87,3.4,17,day 0,12:00:00,day 0,22:00:00,6416.379598,4,50
921,B0FFLC9J93,921,B0FFGJ1NAK,3013,254.796,3.51666666666667,19,day 0,08:00:00,day 0,18:00:00,7171.247786,4,100
1254,B01FE15XQH,1254,B0FFL37B6B,3346,145.459,2.06666666666667,10,day 0,08:00:00,day 0,18:00:00,3774.34094,2,100
1180,B0FFH1DRA5,1180,B0FFHFSCFH,3272,234.942,2.83333333333333,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
588,B0HDRHT0UU,588,B02000JJ21,2680,251.048,3.2,16,day 0,12:00:00,day 0,22:00:00,6038.945504,2,100
998,B0G13KYBJL,998,B0FFHC9CJ8,3090,218.614,2.78333333333333,6,day 0,12:00:00,day 0,22:00:00,2264.604564,4,50
2048,B0FFH4SOJP,2048,B02001C3PG,4140,179.052,2.28333333333333,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,100
1398,B0FFFRXR3L,1398,B0FFH6WPC3,3490,365.677,4.95,7,day 0,12:00:00,day 0,22:00:00,2642.038658,4,50
1775,B0FFJN8WFQ,1775,B0FFKSVI1S,3867,142.009,2.03333333333333,8,day 0,12:00:00,day 0,22:00:00,3019.472752,2,100
556,B00190CNHV,556,B0FFHJD9U9,2648,155.333,2.05,6,day 0,12:00:00,day 0,22:00:00,2264.604564,4,100
332,B0FFFRS0IH,332,B0FFITJD3C,2424,187.069,2.88333333333333,14,day 0,08:00:00,day 0,18:00:00,5284.077316,4,50
861,B0FFG0GSMW,861,B00156GGDT,2953,371.93,5.18333333333333,13,day 0,12:00:00,day 0,22:00:00,4906.643222,4,100
1466,B0202173FW,1466,B02000JJN1,3558,234.77,3,10,day 0,12:00:00,day 0,22:00:00,3774.34094,4,100
837,B0FFITJD3C,837,B0FFKDRXE8,2929,173.781,2.4,8,day 0,08:00:00,day 0,18:00:00,3019.472752,2,100
289,B01FE15XQH,289,B00156GGDT,2381,201.287,2.76666666666667,10,day 0,12:00:00,day 0,22:00:00,3774.34094,4,50
1906,B0202150WR,1906,B00156ODDT,3998,245.283,3.21666666666667,7,day 0,12:00:00,day 0,22:00:00,2642.038658,4,50
1060,B0G0NZW2VU,1060,B0FFHDQA5M,3152,223.089,2.68333333333333,12,day 0,12:00:00,day 0,22:00:00,4529.209128,4,100
730,B0FFLC9J93,730,B0FFL37B6B,2822,305.599,3.61666666666667,20,day 0,12:00:00,day 0,22:00:00,7548.68188,4,50
415,B0FFF4HNKG,415,B01FE15UUN,2507,164.987,2.18333333333333,18,day 0,12:00:00,day 0,22:00:00,6793.813692,2,100
1630,B0FFG9F43K,1630,B0GDDXZDXN,3722,117.124,1.55,17,day 0,12:00:00,day 0,22:00:00,6416.379598,4,50
1830,B0FFH3869T,1830,B0FFHC9CJ8,3922,186.183,2.55,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
1960,B0FFH4SOJP,1960,B0FFL7OZ0J,4052,169.323,2.25,10,day 0,08:00:00,day 0,18:00:00,3774.34094,4,100
956,B0FFHLH9SB,956,B0FFHY6PN3,3048,153.903,2.01666666666667,19,day 0,08:00:00,day 0,18:00:00,7171.247786,2,100
1579,B0FFLC9J93,1579,B0IGCZC15I,3671,277.336,3.56666666666667,13,day 0,08:00:00,day 0,18:00:00,4906.643222,2,50
1776,B0FFHXJXZR,1776,B0FFJN8WFQ,3868,114.242,1.53333333333333,14,day 0,08:00:00,day 0,18:00:00,5284.077316,4,50
2023,B0FFG2575E,2023,B0FFJ1CPHP,4115,232.974,2.85,11,day 0,08:00:00,day 0,18:00:00,4151.775034,4,50
1447,B0FFH70JG8,1447,B0FFHF2VI7,3539,182.179,2.46666666666667,12,day 0,08:00:00,day 0,18:00:00,4529.209128,2,50
80,B0FFHCRHH3,80,B0FFG94S3Z,2172,189.792,2.36666666666667,13,day 0,12:00:00,day 0,22:00:00,4906.643222,2,50
752,B0HDRHT0UU,752,B02001C3PG,2844,223.147,2.8,21,day 0,12:00:00,day 0,22:00:00,7926.115974,4,50
720,B0FFIS83Q7,720,B0FFFA2AO6,2812,223.86,3.01666666666667,15,day 0,12:00:00,day 0,22:00:00,5661.51141,2,100
590,B0GUCU8FLD,590,B0FFKDRXE8,2682,316.8,3.96666666666667,18,day 0,12:00:00,day 0,22:00:00,6793.813692,2,100
1329,B0FFH3869T,1329,B0IG9RDYYV,3421,222.388,2.8,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,100
256,B0FFGYNGHQ,256,B0FFI9JCED,2348,163.306,2.2,7,day 0,12:00:00,day 0,22:00:00,2642.038658,2,100
380,B0GUCU8FLD,380,B0FFGIBTXI,2472,225.596,2.85,21,day 0,12:00:00,day 0,22:00:00,7926.115974,4,50
1837,B0FFH4SOJP,1837,B0GDDXZDXN,3929,220.622,2.4,16,day 0,12:00:00,day 0,22:00:00,6038.945504,2,50
304,B0FFGTI293,304,B0FFH6WPC3,2396,208.655,2.73333333333333,15,day 0,12:00:00,day 0,22:00:00,5661.51141,2,50
1749,B0FFH4SOJP,1749,B0FFL37B6B,3841,240.318,2.9,19,day 0,08:00:00,day 0,18:00:00,7171.247786,4,50
495,B0FFFU612V,495,B0FFI9JCED,2587,142.713,2.01666666666667,21,day 0,08:00:00,day 0,18:00:00,7926.115974,2,50
135,B0FFHLH9SB,135,B0FFGIBTXI,2227,189.192,2.45,21,day 0,12:00:00,day 0,22:00:00,7926.115974,2,50
440,B0FFGTI293,440,B0FFGAIWAV,2532,155.294,2.06666666666667,7,day 0,12:00:00,day 0,22:00:00,2642.038658,2,50
1716,B00190CNHV,1716,B0IGCZC15I,3808,237.903,2.65,10,day 0,08:00:00,day 0,18:00:00,3774.34094,2,50
853,B0GKC6MA4E,853,B0FFKSVI1S,2945,317.556,4.08333333333333,14,day 0,08:00:00,day 0,18:00:00,5284.077316,4,100
1434,B0FFH70JG8,1434,B0FFKZGWZ9,3526,264.361,3.06666666666667,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
1925,B020215DUP,1925,B0FFITJD3C,4017,173.605,2.95,19,day 0,12:00:00,day 0,22:00:00,7171.247786,2,100
1305,B0FFHF2VI7,1305,B0FFH6WPC3,3397,146.611,2.13333333333333,21,day 0,12:00:00,day 0,22:00:00,7926.115974,4,100
1546,B020215DUP,1546,B0FFF4JOKL,3638,239.012,3.18333333333333,8,day 0,12:00:00,day 0,22:00:00,3019.472752,2,100
797,B01FE0J0V7,797,B0FFJRVTYE,2889,158.125,2.05,21,day 0,12:00:00,day 0,22:00:00,7926.115974,2,100
10,B0FFL7OZ0J,10,B00156D6K6,2102,161.802,2.18333333333333,16,day 0,08:00:00,day 0,18:00:00,6038.945504,4,100
948,B0FFFTQ4U7,948,B0FFGAIWAV,3040,113.317,1.55,8,day 0,12:00:00,day 0,22:00:00,3019.472752,2,100
172,B0FFGYNGHQ,172,B0FFL37B6B,2264,143.963,1.98333333333333,16,day 0,12:00:00,day 0,22:00:00,6038.945504,2,50
1548,B0FFH1DRA5,1548,B0IGCZC15I,3640,261.877,3.05,18,day 0,12:00:00,day 0,22:00:00,6793.813692,4,100
1772,B0FFGTI293,1772,B0IGCZC15I,3864,160.813,2.11666666666667,14,day 0,08:00:00,day 0,18:00:00,5284.077316,4,100
