startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,2000,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1278,B0FFL9Q85P,1278,B02000JR6M,3370,198.937,2.45,17,day 0,08:00:00,day 0,18:00:00,6416.379598,4,50
528,B0G13KYBJL,528,B0FFL7OZ0J,2620,210.787,2.73333333333333,14,day 0,08:00:00,day 0,18:00:00,5284.077316,2,100
513,B0GUCU8FLD,513,B0FFJ1CPHP,2605,248.672,3.05,21,day 0,12:00:00,day 0,22:00:00,7926.115974,4,50
415,B0FFF4HNKG,415,B01FE15UUN,2507,164.987,2.18333333333333,18,day 0,12:00:00,day 0,22:00:00,6793.813692,2,100
934,B0FFFRS0IH,934,B0FFHFSCFH,3026,224.665,2.78333333333333,7,day 0,08:00:00,day 0,18:00:00,2642.038658,4,50
1199,B01FE0J0V7,1199,B0FFH62FC9,3291,166.817,2.21666666666667,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,100
1164,B0202173FW,1164,B0FFGJ1NAK,3256,216.89,2.76666666666667,17,day 0,12:00:00,day 0,22:00:00,6416.379598,2,50
690,B0HDRHT0UU,690,B0FFF4JOKL,2782,286.487,3.55,17,day 0,12:00:00,day 0,22:00:00,6416.379598,2,50
333,B0FFK83QI3,333,B0FFITJD3C,2425,182.82,2.73333333333333,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
1965,B0202150WR,1965,B0FFH6WPC3,4057,269.659,3.55,12,day 0,08:00:00,day 0,18:00:00,4529.209128,4,50
752,B0HDRHT0UU,752,B02001C3PG,2844,223.147,2.8,21,day 0,12:00:00,day 0,22:00:00,7926.115974,4,50
1285,B0FFHCRHH3,1285,B0FFH62FC9,3377,186.979,2.41666666666667,12,day 0,08:00:00,day 0,18:00:00,4529.209128,4,100
1812,B0GKC6MA4E,1812,B00156ODDT,3904,285.545,3.7,13,day 0,08:00:00,day 0,18:00:00,4906.643222,4,50
1417,B0202173FW,1417,B0FFF4JOKL,3509,264.929,3.38333333333333,22,day 0,08:00:00,day 0,18:00:00,8303.550068,4,100
