startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,1400,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1274,B0G0NZW2VU,1274,B0FFGPRVIT,3366,289.44,3.6,22,day 0,12:00:00,day 0,22:00:00,8303.550068,2,100
1866,B0FFH4SOJP,1866,B0FFFU612V,3958,137.47,1.75,19,day 0,12:00:00,day 0,22:00:00,7171.247786,4,100
1315,B0202173FW,1315,B0FFI9JCED,3407,282.069,3.65,13,day 0,12:00:00,day 0,22:00:00,4906.643222,2,50
196,B0FFJONTQ7,196,B00156D6K6,2288,213.228,2.76666666666667,8,day 0,08:00:00,day 0,18:00:00,3019.472752,2,50
1443,B0202150WR,1443,B0FFFTQ4U7,3535,145.353,2,11,day 0,08:00:00,day 0,18:00:00,4151.775034,4,100
1562,B0FFIS83Q7,1562,B0FFJN8WFQ,3654,115.866,1.83333333333333,12,day 0,12:00:00,day 0,22:00:00,4529.209128,4,50
1170,B0HDRHT0UU,1170,B00156D6K6,3262,344.197,4.31666666666667,17,day 0,12:00:00,day 0,22:00:00,6416.379598,2,50
1132,B0FFFU612V,1132,B0FFFA2AO6,3224,160.153,2.18333333333333,12,day 0,12:00:00,day 0,22:00:00,4529.209128,4,50
1761,B0FFH4SOJP,1761,B0FFH0WGKS,3853,215.718,2.7,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
395,B0FFFRS0IH,395,B0FFKZGWZ9,2487,244.206,2.95,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,100
611,B0G0NZW2VU,611,B0FFI8WH5V,2703,197.893,2.58333333333333,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,50
2027,B0FFH4SOJP,2027,B0FFF4JOKL,4119,242.521,2.93333333333333,6,day 0,08:00:00,day 0,18:00:00,2264.604564,4,100
1463,B0GKC6MA4E,1463,B02000JJN1,3555,232.796,3.03333333333333,21,day 0,12:00:00,day 0,22:00:00,7926.115974,2,50
2063,B0FFF4HNKG,2063,B0FFJN8WFQ,4155,154.126,2.33333333333333,13,day 0,08:00:00,day 0,18:00:00,4906.643222,4,50
623,B0G0ZLYTOF,623,B0FFGAIWAV,2715,244.997,3.38333333333333,19,day 0,08:00:00,day 0,18:00:00,7171.247786,4,50
1301,B0FFH70JG8,1301,B0FFFU612V,3393,167.709,1.96666666666667,10,day 0,08:00:00,day 0,18:00:00,3774.34094,4,100
75,B0FFFTQ4U7,75,B0FFG94S3Z,2167,143.624,2.01666666666667,7,day 0,12:00:00,day 0,22:00:00,2642.038658,4,50
1962,B0G3AZBRXL,1962,B0FFH6WPC3,4054,289.176,3.75,12,day 0,12:00:00,day 0,22:00:00,4529.209128,4,100
1875,B0FFH3869T,1875,B02000JR6M,3967,191.449,2.48333333333333,14,day 0,12:00:00,day 0,22:00:00,5284.077316,2,100
1481,B0H1TCJ4IO,1481,B0FFHNXOVT,3573,238.528,3.15,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,100
148,B0FFHXJXZR,148,B0FFI9JCED,2240,213.82,2.4,22,day 0,12:00:00,day 0,22:00:00,8303.550068,2,100
1697,B0FFG9F43K,1697,B0IGCZC15I,3789,127.708,1.7,14,day 0,12:00:00,day 0,22:00:00,5284.077316,2,50
1383,B0FFF4HNKG,1383,B0FFL37B6B,3475,225.337,3.06666666666667,20,day 0,12:00:00,day 0,22:00:00,7548.68188,2,100
653,B0FFH1DRA5,653,B0FFL37B6B,2745,260.55,3.11666666666667,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,50
880,B0FFK83QI3,880,B02000JR6M,2972,188.122,2.25,6,day 0,08:00:00,day 0,18:00:00,2264.604564,2,50
2003,B0FFH4SOJP,2003,B01FE15XQH,4095,153.068,1.93333333333333,20,day 0,12:00:00,day 0,22:00:00,7548.68188,4,100
183,B0FFJONTQ7,183,B00156GGDT,2275,209.143,2.85,22,day 0,08:00:00,day 0,18:00:00,8303.550068,4,50
1923,B0H1TCJ4IO,1923,B01FE0J0V7,4015,126.768,1.81666666666667,21,day 0,08:00:00,day 0,18:00:00,7926.115974,4,50
1260,B0FFF4HNKG,1260,B0FFGIBTXI,3352,217.632,2.8,11,day 0,08:00:00,day 0,18:00:00,4151.775034,2,50
1489,B0FFGZQ43R,1489,B0FFLCF954,3581,122.141,2.1,9,day 0,08:00:00,day 0,18:00:00,3396.906846,2,50
170,B0FFL9CGXN,170,B0FFJ1CPHP,2262,265.194,3.7,15,day 0,12:00:00,day 0,22:00:00,5661.51141,2,50
1598,B0FFL9CGXN,1598,B0FFGZQ43R,3690,166.65,2.46666666666667,10,day 0,08:00:00,day 0,18:00:00,3774.34094,4,100
1805,B0FFH70JG8,1805,B02000JJN1,3897,242.472,2.85,12,day 0,08:00:00,day 0,18:00:00,4529.209128,4,100
1730,B020216GML,1730,B02000JJ21,3822,187.451,2.61666666666667,20,day 0,08:00:00,day 0,18:00:00,7548.68188,2,100
288,B0GUCU8FLD,288,B0FFJRVTYE,2380,275.028,3.35,11,day 0,08:00:00,day 0,18:00:00,4151.775034,2,50
847,B0GKC6MA4E,847,B02001C3PG,2939,172.829,2.63333333333333,8,day 0,12:00:00,day 0,22:00:00,3019.472752,2,100
769,B00190CNHV,769,B0FFKZGWZ9,2861,250.812,3.06666666666667,11,day 0,12:00:00,day 0,22:00:00,4151.775034,4,50
820,B0FFHJD9U9,820,B0FFLCF954,2912,134.721,2.36666666666667,15,day 0,08:00:00,day 0,18:00:00,5661.51141,4,50
580,B0GKC6MA4E,580,B01FE15XQH,2672,134.107,2.13333333333333,10,day 0,12:00:00,day 0,22:00:00,3774.34094,4,100
2089,B0FFGZQ43R,2089,B00156D6K6,4181,154.625,2.03333333333333,18,day 0,08:00:00,day 0,18:00:00,6793.813692,4,100
1237,B0FFG2575E,1237,B0FFGAIWAV,3329,213.411,2.65,8,day 0,12:00:00,day 0,22:00:00,3019.472752,2,100
867,B0G0NZW2VU,867,B0FFH6WPC3,2959,292.436,3.48333333333333,10,day 0,08:00:00,day 0,18:00:00,3774.34094,4,50
1793,B0H1TCJ4IO,1793,B0FFG94S3Z,3885,282.836,3.7,17,day 0,08:00:00,day 0,18:00:00,6416.379598,2,100
1749,B0FFH4SOJP,1749,B0FFL37B6B,3841,240.318,2.9,19,day 0,08:00:00,day 0,18:00:00,7171.247786,4,50
826,B020216GML,826,B01FE0J0V7,2918,117.851,1.73333333333333,17,day 0,12:00:00,day 0,22:00:00,6416.379598,2,50
1382,B0202150WR,1382,B0FFHC9CJ8,3474,157.322,2.4,11,day 0,08:00:00,day 0,18:00:00,4151.775034,2,100
195,B0FFL9CGXN,195,B0FFFTQ4U7,2287,174.686,2.65,18,day 0,08:00:00,day 0,18:00:00,6793.813692,4,50
1309,B0G0NZW2VU,1309,B0FFFA2AO6,3401,288.368,3.58333333333333,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,50
895,B0G0NZW2VU,895,B0FFHC9CJ8,2987,180.779,2.45,18,day 0,08:00:00,day 0,18:00:00,6793.813692,2,50
998,B0G13KYBJL,998,B0FFHC9CJ8,3090,218.614,2.78333333333333,6,day 0,12:00:00,day 0,22:00:00,2264.604564,4,50
994,B0FFJONTQ7,994,B02000JJ21,3086,120.079,1.8,7,day 0,12:00:00,day 0,22:00:00,2642.038658,4,50
