startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,1600,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
74,B0FFITJD3C,74,B0FFJ1CPHP,2166,118.664,1.58333333333333,17,day 0,08:00:00,day 0,18:00:00,6416.379598,4,50
1437,B0FFH70JG8,1437,B0FFJ1CPHP,3529,285.799,3.28333333333333,16,day 0,08:00:00,day 0,18:00:00,6038.945504,2,100
30,B0FFITJD3C,30,B0FFKSVI1S,2122,147.085,2.05,14,day 0,12:00:00,day 0,22:00:00,5284.077316,2,100
89,B0FFGYNGHQ,89,B00156ODDT,2181,168.756,2.13333333333333,12,day 0,12:00:00,day 0,22:00:00,4529.209128,2,100
1398,B0FFFRXR3L,1398,B0FFH6WPC3,3490,365.677,4.95,7,day 0,12:00:00,day 0,22:00:00,2642.038658,4,50
1952,B0FFH1DRA5,1952,B02000JJN1,4044,232.594,2.75,19,day 0,08:00:00,day 0,18:00:00,7171.247786,2,100
1493,B0H1TCJ4IO,1493,B00156GGDT,3585,285.432,3.85,10,day 0,08:00:00,day 0,18:00:00,3774.34094,2,50
1179,B0FFGYNGHQ,1179,B0FFH6WPC3,3271,193.132,2.55,9,day 0,08:00:00,day 0,18:00:00,3396.906846,4,100
1490,B0FFGZQ43R,1490,B0FFHNXOVT,3582,103.636,1.45,17,day 0,08:00:00,day 0,18:00:00,6416.379598,4,100
588,B0HDRHT0UU,588,B02000JJ21,2680,251.048,3.2,16,day 0,12:00:00,day 0,22:00:00,6038.945504,2,100
106,B0FFGYNGHQ,106,B00156GGDT,2198,199.791,2.61666666666667,11,day 0,12:00:00,day 0,22:00:00,4151.775034,2,100
797,B01FE0J0V7,797,B0FFJRVTYE,2889,158.125,2.05,21,day 0,12:00:00,day 0,22:00:00,7926.115974,2,100
396,B0FFG0GSMW,396,B0FFI9JCED,2488,335.445,4.6,14,day 0,08:00:00,day 0,18:00:00,5284.077316,4,100
1958,B0FFHLH9SB,1958,B00156D6K6,4050,256.81,3.3,15,day 0,08:00:00,day 0,18:00:00,5661.51141,4,50
781,B0FFH3869T,781,B00156D6K6,2873,309.264,3.8,21,day 0,08:00:00,day 0,18:00:00,7926.115974,4,100
25,B0FFG2575E,25,B0IG9RDYYV,2117,190.64,2.45,10,day 0,12:00:00,day 0,22:00:00,3774.34094,2,50
659,B0G3AZBRXL,659,B0FFGIBTXI,2751,218.501,2.73333333333333,7,day 0,08:00:00,day 0,18:00:00,2642.038658,2,50
1072,B0GKC6MA4E,1072,B0FFL7OZ0J,3164,189.757,2.66666666666667,18,day 0,12:00:00,day 0,22:00:00,6793.813692,2,50
19,B0FFJONTQ7,19,B0FFGO36Q6,2111,218.262,2.88333333333333,6,day 0,12:00:00,day 0,22:00:00,2264.604564,4,50
1485,B0FFHE4XO4,1485,B02000JJN1,3577,117.741,1.91666666666667,7,day 0,12:00:00,day 0,22:00:00,2642.038658,2,100
318,B0FFF8Z69A,318,B0FFGO36Q6,2410,228.354,3.11666666666667,9,day 0,12:00:00,day 0,22:00:00,3396.906846,4,100
756,B0HDRHT0UU,756,B01FE0J0V7,2848,181.448,2.41666666666667,16,day 0,08:00:00,day 0,18:00:00,6038.945504,2,100
1426,B0FFH3869T,1426,B0FFL7OZ0J,3518,178.356,2.38333333333333,20,day 0,12:00:00,day 0,22:00:00,7548.68188,4,100
381,B0HDRHT0UU,381,B0FFH62FC9,2473,334.703,4.05,19,day 0,12:00:00,day 0,22:00:00,7171.247786,2,100
