startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFGPRVIT,1400,1,4,12,50,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
155,B0FFL9CGXN,155,B02001C3PG,2247,188.686,2.75,18,day 0,08:00:00,day 0,18:00:00,6793.813692,4,100
1353,B0FFHLH9SB,1353,B00156GGDT,3445,252.725,3.31666666666667,18,day 0,12:00:00,day 0,22:00:00,6793.813692,2,100
1609,B0G1AO0IBH,1609,B0FFLCF954,3701,261.025,3.51666666666667,21,day 0,08:00:00,day 0,18:00:00,7926.115974,2,50
468,B00190CNHV,468,B0FFHD3E8G,2560,209.989,2.48333333333333,18,day 0,12:00:00,day 0,22:00:00,6793.813692,2,50
1304,B0FFHLH9SB,1304,B0FFH6WPC3,3396,246.066,3.18333333333333,15,day 0,08:00:00,day 0,18:00:00,5661.51141,4,50
1748,B0FFHLH9SB,1748,B02000JJN1,3840,168.941,2.21666666666667,17,day 0,08:00:00,day 0,18:00:00,6416.379598,2,100
1636,B0FFH70JG8,1636,B0FFJRVTYE,3728,312.155,3.55,18,day 0,08:00:00,day 0,18:00:00,6793.813692,4,50
149,B0FFIS83Q7,149,B0FFLCF954,2241,209.593,3.08333333333333,14,day 0,08:00:00,day 0,18:00:00,5284.077316,2,100
1031,B0FFK4CQ2L,1031,B0FFKZGWZ9,3123,131.004,1.93333333333333,21,day 0,08:00:00,day 0,18:00:00,7926.115974,2,50
1287,B0FFL9CGXN,1287,B0FFKDRXE8,3379,333.323,4.35,16,day 0,08:00:00,day 0,18:00:00,6038.945504,2,50
1687,B0G3AZBRXL,1687,B0FFGZQ43R,3779,156.834,2.26666666666667,9,day 0,08:00:00,day 0,18:00:00,3396.906846,4,50
558,B0FFL7OZ0J,558,B0FFLCF954,2650,128.405,2.15,21,day 0,08:00:00,day 0,18:00:00,7926.115974,4,100
1618,B0FFL7OZ0J,1618,B0IGCZC15I,3710,103.363,1.46666666666667,17,day 0,12:00:00,day 0,22:00:00,6416.379598,2,100
1614,B0G0ZLYTOF,1614,B0FFGZQ43R,3706,166.016,2.65,6,day 0,08:00:00,day 0,18:00:00,2264.604564,4,100
659,B0G3AZBRXL,659,B0FFGIBTXI,2751,218.501,2.73333333333333,7,day 0,08:00:00,day 0,18:00:00,2642.038658,2,50
1678,B0G1AO0IBH,1678,B0FFHD3E8G,3770,191.619,2.28333333333333,9,day 0,12:00:00,day 0,22:00:00,3396.906846,2,100
2036,B0FFH70JG8,2036,B0I6TYMZJG,4128,274.376,3.1,16,day 0,12:00:00,day 0,22:00:00,6038.945504,2,50
521,B0FFL9CGXN,521,B0FFK7ZQFN,2613,170.96,2.51666666666667,19,day 0,08:00:00,day 0,18:00:00,7171.247786,4,50
1449,B0FFH70JG8,1449,B0FFL7OZ0J,3541,199.433,2.53333333333333,10,day 0,08:00:00,day 0,18:00:00,3774.34094,2,100
609,B0G0ZLYTOF,609,B01FE15XQH,2701,135.479,2.6,11,day 0,08:00:00,day 0,18:00:00,4151.775034,2,50
929,B0HDRHT0UU,929,B0FFK7ZQFN,3021,205.421,2.56666666666667,10,day 0,12:00:00,day 0,22:00:00,3774.34094,4,50
1313,B0FFIS83Q7,1313,B0FFI8WH5V,3405,133.385,1.95,21,day 0,08:00:00,day 0,18:00:00,7926.115974,2,50
1992,B0FFHCRHH3,1992,B0I6TYMZJG,4084,140.508,1.75,17,day 0,08:00:00,day 0,18:00:00,6416.379598,4,100
1460,B0FFG9F43K,1460,B0I6TYMZJG,3552,130.329,1.65,14,day 0,08:00:00,day 0,18:00:00,5284.077316,4,50
