startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFKHC9PU,2400,1,4,12,100,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1410,B0FFHLH9SB,1410,B0GUBCOVO3,4824,244.947,3,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,100
2568,B02000JR6M,2568,B0FFFVN7JT,5982,158.728,2.16666666666667,20,day 0,08:00:00,day 0,18:00:00,9435.85235,2,50
3196,B0G0ZLYTOF,3196,B0FFHD26K7,6610,317.322,4.23333333333333,20,day 0,12:00:00,day 0,22:00:00,9435.85235,2,100
2894,B02000JJN1,2894,B0GUBCOVO3,6308,147.22,1.98333333333333,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,50
1376,B0FFK4CQ2L,1376,B0FFHDQ3SM,4790,158.408,2.2,8,day 0,12:00:00,day 0,22:00:00,3774.34094,4,50
1399,B0202173FW,1399,B023E12FTI,4813,424.633,5.03333333333333,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,2,100
1920,B0G0ZLYTOF,1920,B023E12FTI,5334,411.096,5.18333333333333,11,day 0,08:00:00,day 0,18:00:00,5189.7187925,4,50
816,B01FE0J0V7,816,B0HBXZQDWS,4230,154.575,2.18333333333333,12,day 0,08:00:00,day 0,18:00:00,5661.51141,2,100
831,B0FFHXJXZR,831,B0FFI2KAV3,4245,164.412,2.16666666666667,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,4,50
989,B0GKC6MA4E,989,B0G25CU48P,4403,429.248,4.75,18,day 0,08:00:00,day 0,18:00:00,8492.267115,4,100
1037,B0FFFRS0IH,1037,B0FFITCS2H,4451,272.946,3.31666666666667,6,day 0,08:00:00,day 0,18:00:00,2830.755705,4,50
182,B0FFHC9CJ8,182,B0FFKZT863,3596,186.654,3.15,10,day 0,08:00:00,day 0,18:00:00,4717.926175,2,100
3357,B020215DUP,3357,B0HBXZQDWS,6771,274.986,3.6,20,day 0,12:00:00,day 0,22:00:00,9435.85235,2,50
1654,B0FFK83QI3,1654,B0FFI2KAV3,5068,264.318,3.11666666666667,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,2,50
1017,B0FFHNXOVT,1017,B0FFFA8L2B,4431,233.283,3,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,50
1932,B0FFFRXR3L,1932,B0FFLHS22C,5346,341.911,4.6,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,2,100
2209,B0HDRHT0UU,2209,B0FFKVXSFY,5623,456.573,5.33333333333333,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,4,50
573,B0FFITJD3C,573,B0G30DK65S,3987,224.732,3.01666666666667,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,100
934,B0FFL37B6B,934,B023D040HU,4348,117.937,2.18333333333333,18,day 0,08:00:00,day 0,18:00:00,8492.267115,4,50
591,B01FE15UUN,591,B0I60OAVXT,4005,128.262,1.7,17,day 0,08:00:00,day 0,18:00:00,8020.4744975,4,50
336,B0FFHXJXZR,336,B0FFLO95L8,3750,236.947,2.73333333333333,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,4,100
3244,B0FFL9CGXN,3244,B0FFG2I6S2,6658,420.157,5.1,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,50
1047,B00190CNHV,1047,B0FFG2I6S2,4461,406.398,4.95,16,day 0,08:00:00,day 0,18:00:00,7548.68188,4,100
1215,B0FFHY6PN3,1215,B0FFI2KAV3,4629,143.708,2.35,12,day 0,12:00:00,day 0,22:00:00,5661.51141,2,100
2555,B0GDDXZDXN,2555,B0FFHOJIJ7,5969,114.694,1.75,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,4,100
2384,B0G3AZBRXL,2384,B0FFHW4GZB,5798,344.589,3.8,14,day 0,12:00:00,day 0,22:00:00,6605.096645,4,100
1224,B0FFL9Q85P,1224,B0FFI2KAV3,4638,253.885,3.03333333333333,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,2,50
1179,B0FFH3869T,1179,B023D040HU,4593,275.866,3.65,19,day 0,12:00:00,day 0,22:00:00,8964.0597325,4,100
1719,B0FFF8Z69A,1719,B0FFG4GVOV,5133,376.866,4.66666666666667,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,4,100
1953,B0H1TCJ4IO,1953,B0HGFN3J8T,5367,264.76,3.31666666666667,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,50
1419,B0FFI8WH5V,1419,B0FFM9VWFS,4833,294.56,3.36666666666667,13,day 0,08:00:00,day 0,18:00:00,6133.3040275,2,50
2426,B0FFH1DRA5,2426,B0FFK4YCJ8,5840,351.708,4.56666666666667,18,day 0,12:00:00,day 0,22:00:00,8492.267115,2,50
762,B0FFJONTQ7,762,B0FFKZT863,4176,247.324,3.51666666666667,8,day 0,08:00:00,day 0,18:00:00,3774.34094,4,50
1069,B0FFH61OBO,1069,B0FFL6KA9D,4483,116.252,1.75,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,4,50
1510,B0FFHNXOVT,1510,B0FFG4GVOV,4924,268.752,3.4,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,4,50
1864,B0GDDXZDXN,1864,B0FFM9VWFS,5278,254.714,2.93333333333333,10,day 0,08:00:00,day 0,18:00:00,4717.926175,2,100
834,B0FFHFSCFH,834,B0FFLO95L8,4248,122.273,1.86666666666667,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,100
800,B0FFIS83Q7,800,B0GUVDW01P,4214,250.226,3.21666666666667,13,day 0,08:00:00,day 0,18:00:00,6133.3040275,4,100
1759,B0FFH4SOJP,1759,B0GUBCOVO3,5173,209.125,2.33333333333333,14,day 0,08:00:00,day 0,18:00:00,6605.096645,4,100
747,B0FFHDQA5M,747,B0HBXZQDWS,4161,106.589,1.68333333333333,13,day 0,08:00:00,day 0,18:00:00,6133.3040275,2,100
3141,B01FE15UUN,3141,B0FFFVN7JT,6555,199.034,2.7,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,2,100
3385,B0FFFU612V,3385,B0FFLA9ZTX,6799,213.62,2.78333333333333,18,day 0,12:00:00,day 0,22:00:00,8492.267115,4,50
3099,B0HDRHT0UU,3099,B0HA6CDCW1,6513,362.388,4.1,11,day 0,08:00:00,day 0,18:00:00,5189.7187925,4,100
1602,B0FFHF2VI7,1602,B0HA6CDCW1,5016,283.949,3.36666666666667,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,4,100
217,B0FFGYNGHQ,217,B0FFGQ8EH5,3631,254.835,2.85,17,day 0,08:00:00,day 0,18:00:00,8020.4744975,2,100
1783,B0FFLC9J93,1783,B0FFGQ8EH5,5197,338.877,4.16666666666667,17,day 0,12:00:00,day 0,22:00:00,8020.4744975,4,100
100,B0FFHC9CJ8,100,B0GUVDW01P,3514,140.45,1.8,14,day 0,08:00:00,day 0,18:00:00,6605.096645,4,100
2060,B0FFKZGWZ9,2060,B0FFH1UGLN,5474,217.317,2.86666666666667,13,day 0,08:00:00,day 0,18:00:00,6133.3040275,2,100
