startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFKHC9PU,2000,1,4,12,100,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1424,B0FFFRS0IH,1424,B0FFI22X6S,4838,413.017,5,14,day 0,12:00:00,day 0,22:00:00,6605.096645,4,50
2422,B0GDDXZDXN,2422,B0GRRBHAKJ,5836,256.539,3.21666666666667,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,4,50
2453,B0GUAXEBYM,2453,B0I675OYZQ,5867,228.637,3.5,18,day 0,12:00:00,day 0,22:00:00,8492.267115,4,100
2698,B020215DUP,2698,B0FFM9VWFS,6112,468.66,5.5,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,50
3157,B0H1TCJ4IO,3157,B0FFITCS2H,6571,309.2,3.78333333333333,20,day 0,08:00:00,day 0,18:00:00,9435.85235,4,50
2102,B00190CNHV,2102,B0FFK85V4K,5516,225.448,3.1,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,100
3403,B0GKC6MA4E,3403,B0FFKVXSFY,6817,433.041,5.16666666666667,12,day 0,08:00:00,day 0,18:00:00,5661.51141,4,50
1660,B0FFG0GSMW,1660,B0HBXZQDWS,5074,354.279,4.8,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,4,50
1682,B0GUAXEBYM,1682,B0FFKGBPOF,5096,181.56,2.23333333333333,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,4,100
2790,B0FFHCRHH3,2790,B0H135MBEW,6204,214.533,3.21666666666667,14,day 0,12:00:00,day 0,22:00:00,6605.096645,2,100
1162,B0FFKZGWZ9,1162,B0FFLHS22C,4576,133.054,1.91666666666667,12,day 0,08:00:00,day 0,18:00:00,5661.51141,4,50
1073,B02001C3PG,1073,B0FFK7XY6U,4487,287.568,3.41666666666667,19,day 0,12:00:00,day 0,22:00:00,8964.0597325,2,50
