startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFKHC9PU,1600,1,4,12,100,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1292,B0FFF4JOKL,1292,B0FFKGBPOF,4706,111.49,1.78333333333333,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,100
720,B0GUAXEBYM,720,B0FFHD6O3A,4134,193.972,2.46666666666667,8,day 0,12:00:00,day 0,22:00:00,3774.34094,4,50
1321,B0FFHE4XO4,1321,B0G25CU48P,4735,348.424,3.75,10,day 0,12:00:00,day 0,22:00:00,4717.926175,2,100
1948,B0FFH1DRA5,1948,B0FFKGBPOF,5362,302.662,3.55,9,day 0,08:00:00,day 0,18:00:00,4246.1335575,4,50
3119,B0G0ZLYTOF,3119,B0I60OAVXT,6533,270.165,3.68333333333333,22,day 0,12:00:00,day 0,22:00:00,10379.437585,4,50
1416,B0FFG2575E,1416,B0G30DK65S,4830,352.054,4.26666666666667,9,day 0,12:00:00,day 0,22:00:00,4246.1335575,4,100
2762,B0FFH0WGKS,2762,B0FFH1UGLN,6176,119.207,1.6,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,2,50
1675,B02000JJ21,1675,B023B15E6D,5089,218.944,2.46666666666667,14,day 0,12:00:00,day 0,22:00:00,6605.096645,4,50
2333,B0FFL37B6B,2333,B0FFLA9ZTX,5747,176.249,2.53333333333333,13,day 0,08:00:00,day 0,18:00:00,6133.3040275,4,100
1490,B0FFF8Z69A,1490,B0FFHOJIJ7,4904,193.883,2.8,10,day 0,08:00:00,day 0,18:00:00,4717.926175,4,50
1577,B0FFG0GSMW,1577,B0FFFA8L2B,4991,494.092,6.13333333333333,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,2,100
1386,B0FFHDQA5M,1386,B0FFK7XY6U,4800,233.983,2.81666666666667,12,day 0,08:00:00,day 0,18:00:00,5661.51141,2,100
166,B0FFL37B6B,166,B023E12FTI,3580,227.706,2.93333333333333,17,day 0,12:00:00,day 0,22:00:00,8020.4744975,2,100
940,B01FE0J0V7,940,B0FFI2KAV3,4354,148.121,2.45,10,day 0,08:00:00,day 0,18:00:00,4717.926175,4,50
2552,B0FFL9CGXN,2552,B0FFLHS22C,5966,275.226,3.6,12,day 0,08:00:00,day 0,18:00:00,5661.51141,2,100
185,B01FE15UUN,185,B0FFHD6O3A,3599,161.81,2.11666666666667,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,50
1654,B0FFK83QI3,1654,B0FFI2KAV3,5068,264.318,3.11666666666667,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,2,50
3045,B0FFG2575E,3045,B0FFKGBPOF,6459,259.715,3.1,18,day 0,12:00:00,day 0,22:00:00,8492.267115,4,100
2723,B0FFHE4XO4,2723,B0FFGQ8EH5,6137,273.252,2.96666666666667,17,day 0,12:00:00,day 0,22:00:00,8020.4744975,2,100
2896,B0FFGTI293,2896,B0HA6CDCW1,6310,301.532,3.4,6,day 0,08:00:00,day 0,18:00:00,2830.755705,2,50
1389,B0GUAXEBYM,1389,B0I60OAVXT,4803,160.424,2.01666666666667,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,2,50
