startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFKHC9PU,1600,1,4,12,100,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
987,B0FFHF2VI7,987,B0FFKGBPOF,4401,139.922,1.96666666666667,6,day 0,12:00:00,day 0,22:00:00,2830.755705,4,100
2186,B0I6TYMZJG,2186,B0FFG2I6S2,5600,187.138,2.31666666666667,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,2,100
2961,B020215DUP,2961,B0FFITCS2H,6375,316.405,3.81666666666667,10,day 0,08:00:00,day 0,18:00:00,4717.926175,4,50
526,B01FE0J0V7,526,B0FFG2I6S2,3940,286.732,3.43333333333333,12,day 0,12:00:00,day 0,22:00:00,5661.51141,4,100
438,B0GKC6MA4E,438,B0FFKHC9PU,3852,458.553,6.06666666666667,18,day 0,08:00:00,day 0,18:00:00,8492.267115,2,50
2296,B0FFHCRHH3,2296,B0FFHD26K7,5710,230.351,3.08333333333333,17,day 0,08:00:00,day 0,18:00:00,8020.4744975,4,100
598,B0FFHNXOVT,598,B0FFG2I6S2,4012,225.627,2.88333333333333,9,day 0,08:00:00,day 0,18:00:00,4246.1335575,2,50
2620,B0FFH4SOJP,2620,B0HBXZQDWS,6034,272.191,3.1,20,day 0,08:00:00,day 0,18:00:00,9435.85235,4,50
16,B0FFF4JOKL,16,B0G30DK65S,3430,203.461,2.98333333333333,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,2,100
1938,B0FFH0WGKS,1938,B0HU55O3W8,5352,144.283,2.61666666666667,12,day 0,08:00:00,day 0,18:00:00,5661.51141,2,100
1130,B00190CNHV,1130,B0FFI22X6S,4544,411.208,4.95,17,day 0,12:00:00,day 0,22:00:00,8020.4744975,4,50
2739,B0FFI8WH5V,2739,B0FFHD26K7,6153,156.5,2.33333333333333,8,day 0,12:00:00,day 0,22:00:00,3774.34094,4,100
994,B0FFHDQA5M,994,B0FFLPWCQK,4408,172.4,2.13333333333333,12,day 0,12:00:00,day 0,22:00:00,5661.51141,4,50
1344,B0FFH3869T,1344,B0FFITCS2H,4758,311.029,3.81666666666667,6,day 0,08:00:00,day 0,18:00:00,2830.755705,2,100
1320,B00190CNHV,1320,B0FFI2KAV3,4734,244.058,2.96666666666667,8,day 0,12:00:00,day 0,22:00:00,3774.34094,4,100
2599,B0G0ZLYTOF,2599,B0FFK4YCJ8,6013,365.619,4.8,8,day 0,08:00:00,day 0,18:00:00,3774.34094,2,100
748,B0FFHDQA5M,748,B0FFI22X6S,4162,243.556,2.85,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,100
2277,B0I6TYMZJG,2277,B0FFHXOBD1,5691,174.215,2.21666666666667,16,day 0,12:00:00,day 0,22:00:00,7548.68188,4,100
2440,B0FFGZQ43R,2440,B023E12FTI,5854,256.619,2.96666666666667,18,day 0,12:00:00,day 0,22:00:00,8492.267115,2,50
3182,B0FFGZQ43R,3182,B0FFITCS2H,6596,174.628,2.15,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,2,100
3204,B0FFHDQA5M,3204,B0FFH1UGLN,6618,178.078,2.23333333333333,16,day 0,12:00:00,day 0,22:00:00,7548.68188,4,100
737,B0FFHF2VI7,737,B0HU55O3W8,4151,211.886,3.3,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,2,100
1515,B0FFHY6PN3,1515,B0FFK7XY6U,4929,252.909,3.23333333333333,18,day 0,12:00:00,day 0,22:00:00,8492.267115,4,100
2321,B0H1TCJ4IO,2321,B0FFI22X6S,5735,404.748,4.81666666666667,14,day 0,08:00:00,day 0,18:00:00,6605.096645,4,50
