startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFKHC9PU,1600,1,4,12,100,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
1330,B0HDRHT0UU,1330,B0FFK4YCJ8,4744,372.125,5.1,12,day 0,08:00:00,day 0,18:00:00,5661.51141,4,50
586,B0FFL37B6B,586,B0FFKZT863,4000,195.355,3.55,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,4,50
3270,B0202173FW,3270,B0FFL81IUU,6684,337.406,3.76666666666667,14,day 0,12:00:00,day 0,22:00:00,6605.096645,2,50
1745,B0FFF8Z69A,1745,B0FFFVN7JT,5159,212.089,2.91666666666667,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,4,50
278,B0G13KYBJL,278,B0FFFA8L2B,3692,459.772,5.25,15,day 0,12:00:00,day 0,22:00:00,7076.8892625,4,100
1110,B0FFHCRHH3,1110,B0HU55O3W8,4524,251.004,3.66666666666667,12,day 0,08:00:00,day 0,18:00:00,5661.51141,2,50
1958,B020215DUP,1958,B0FFHD26K7,5372,315.745,4.28333333333333,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,2,50
1734,B0H1TCJ4IO,1734,B0FFMBV9V0,5148,298.719,3.68333333333333,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,2,50
1011,B01FE15UUN,1011,B0GRRBHAKJ,4425,340.962,4.23333333333333,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,2,50
1418,B0FFK4CQ2L,1418,B023B15E6D,4832,274.423,3.26666666666667,14,day 0,12:00:00,day 0,22:00:00,6605.096645,2,100
215,B02001C3PG,215,B0FFHDQ3SM,3629,146.684,1.81666666666667,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,100
2246,B0FFHFSCFH,2246,B0FFHD26K7,5660,163.494,2.56666666666667,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,100
78,B0FFGYNGHQ,78,B0FFLO95L8,3492,216.733,2.73333333333333,10,day 0,12:00:00,day 0,22:00:00,4717.926175,2,50
236,B0FFFOM198,236,B0FFHOJIJ7,3650,172.518,2.35,8,day 0,08:00:00,day 0,18:00:00,3774.34094,4,50
550,B0FFF4HNKG,550,B0FFJRXFMW,3964,300.456,3.75,17,day 0,08:00:00,day 0,18:00:00,8020.4744975,2,50
1439,B0GKC6MA4E,1439,B0FFJ01V55,4853,311.831,3.86666666666667,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,4,50
261,B0FFHE4XO4,261,B0FFJ01V55,3675,206.569,2.68333333333333,20,day 0,08:00:00,day 0,18:00:00,9435.85235,2,50
1475,B0FFF4JOKL,1475,B0FFLPWCQK,4889,172.998,2.35,20,day 0,08:00:00,day 0,18:00:00,9435.85235,2,100
