inst_name, NUM, numV, numE, LIFO, maxOrders, timelimit, radius, stop, OriginCost, NUM_enum, Two_enum, Three_enum, Four_enum, TIME_enum, TIME_exact, LTL_enum, MSTL2_enum, MSTL3_enum, MSTL4_enum, COST_enum, impr_enum, bundle_enum, delayOrder_enum, delayTime_avg_enum, delayTime_sd_enum, epsilon_exact, MAXDEV_exact, instb_exact, SAVE_avg_exact, SAVE_sd_exact, NUM_LCS, Two_LCS, Three_LCS, Four_LCS, TIME_LCS, ITER_LCS, ITER_SP, LTL_LCS, MSTL2_LCS, MSTL3_LCS, MSTL4_LCS, COST_LCS, impr_LCS, gap_LCS, bundle_LCS, delayOrder_LCS, delayTime_avg_LCS, delayTime_sd_LCS, epsilon_LCS, MAXDEV_LCS, instb_LCS, SAVE_avg_LCS, SAVE_sd_LCS, epsilon_PR, MAXDEV_PR, instb_PR, SAVE_avg_PR, SAVE_sd_PR, epsilon_DR, MAXDEV_DR, instb_DR, SAVE_avg_DR, SAVE_sd_DR
inst_JS_300_10,321,644,141709,true,4,12.0,50.0,500.0,1675429.9432660001,4239,1903,1748,267,191.7405,191.74135,192,45,13,0,1548886.1447586662,7.552914940785632,100.0,2,0.48333333333333073,0.5185449728701406,21.373808790027397,0.29939164136030944,2.8330781010719757,19.355326223068996,18.11670906982414,663,200,136,6,0.5698333333333333,8,1613,192,45,13,0,1549002.8114253348,7.545951554036009,0.007532294550080368,40.18691588785047,2,0.5666666666666682,0.4006938426723768,23.40700381080933,0.3278714317644349,16.289592760180994,19.337317391629135,18.109310539168288,1489.595197956578,19.818355959317135,11.312217194570136,18.589609347064336,9.352745463603174,730.8577180000011,10.06876597375772,1.3574660633484164,19.20000905288943,16.796812822076593
inst_JS_300_6,305,612,126268,true,4,12.0,50.0,500.0,1584468.3266120008,3809,1581,1800,123,191.56503333333333,191.5661,186,43,11,0,1445056.352136667,8.79865959665047,100.0,2,1.0249999999999986,0.8367430244040789,9.172654072733167,0.13017430181382994,3.2534246575342465,22.740789529106426,19.132978903312992,659,224,126,4,0.44685,7,1639,187,44,10,0,1445474.2557606671,8.772284590158932,0.02891953821609423,38.68852459016394,2,1.0249999999999986,0.8367430244040789,16.77090178182516,0.2380053159017071,16.23672230652504,22.678194399539066,18.46801950772529,1654.8993548387089,23.324736080962317,11.380880121396055,21.59328877016756,10.279922041083752,395.20197965714215,4.438257539577359,1.9726858877086495,23.001908269431567,18.79677368440922
inst_JS_300_7,332,666,148625,true,4,12.0,50.0,500.0,1741103.4756220004,4297,1841,1916,208,193.18943333333334,193.19046666666668,202,44,14,0,1601265.4432433338,8.03157505206347,100.0,3,0.5666666666666652,0.13642254619787728,1.9715622933381383,0.027376041663827955,3.329129886506936,20.938062332711652,17.27794430460013,789,284,168,5,0.50515,9,1771,202,44,14,0,1601265.4432433345,8.031575052063431,4.3621245553568327E-14,39.1566265060241,3,0.5666666666666652,0.13642254619787728,1.9715622933490522,0.02737604166396687,16.476552598225602,21.00092322320814,17.534992908280916,1490.2557575757583,16.905908750269564,11.153358681875792,20.228382480958025,10.09044162076357,48.09894397939752,1.096267230221113,1.0139416983523448,20.89005122711464,16.987330058545957
inst_JS_300_8,341,684,246232,true,4,12.0,100.0,500.0,1823006.6740200003,48775,13253,34058,1123,191.25253333333333,191.26206666666667,143,75,16,0,1558792.4207026656,14.493323424576557,100.0,7,0.4261904761904723,0.2926344488178398,24.744233857007202,0.3528750525087117,0.5636536317462939,24.25542871336376,20.963651264932555,1902,1078,477,6,1.89085,19,25000,148,77,13,0,1559173.1880866655,14.472436645091529,0.024427074377757693,56.598240469208214,4,0.45416666666666483,0.4096916184427268,24.00441170211343,0.34232452250387924,12.88117770767613,24.75203648313195,20.882140375346356,1971.4220075757585,25.95751984350901,26.288117770767613,23.81185433428861,10.373371682985157,76.53734406383956,0.8027229551829794,0.9989484752891693,25.409426560655703,23.840907139594968
inst_JS_300_9,391,784,326726,true,4,12.0,100.0,500.0,2086078.2375380008,79202,18700,57923,2188,200.36416666666668,200.38368333333335,122,97,25,0,1753164.748118,15.958820883578495,100.0,5,0.22333333333333272,0.3033608046168402,10.85441329031164,0.15466930314984897,0.5227696641331794,23.19921880560144,19.862871630527184,2507,1419,692,5,2.0645333333333333,25,25000,123,98,24,0,1753382.7532633336,15.948370405671646,0.012434949172204167,68.54219948849105,4,0.14583333333333393,0.12123973801552759,12.61251930106664,0.17972132800592963,13.60191463901077,23.275823758739307,20.14796300260835,2501.130909090909,34.80735061999918,28.001595532508976,22.369508183721365,9.524446929326578,1.8189894035458565E-12,1.540727799961593E-14,0.0,23.307469141205118,21.374160406401437
inst_JS_400_10,497,996,527367,true,4,12.0,100.0,500.0,2652606.8126320066,160335,30326,123592,5920,321.19120000000004,321.2696833333334,175,110,34,0,2231084.3965153345,15.890874369670462,100.0,4,0.24166666666666625,0.28561175408948425,19.75595907191564,0.281737763033908,0.288417022235013,24.732080935014583,21.534365427778358,3781,2144,1122,18,18.872783333333334,42,25000,179,111,32,0,2231663.356472,15.869048294508909,0.02594971116152235,63.98390342052314,5,0.24666666666666473,0.2475995871473818,23.670054553593218,0.33755628853780834,10.81724411531341,25.011430469193087,21.638502475378576,2291.70168830303,30.54963877453956,28.272943665696907,23.592772743926183,9.951981063589017,305.6258088673858,3.4280633341216067,1.1108172441153135,25.266038008888657,23.794914194347253
inst_JS_400_6,434,870,401248,true,4,12.0,100.0,500.0,2323861.7167580016,101254,22536,73989,4295,283.0464666666667,283.0706166666667,158,108,20,0,1970587.4428546668,15.202035101993266,100.0,6,0.3388888888888886,0.1769075925343407,23.207496918525067,0.32754893183711464,0.41460027772267405,23.323139304848024,20.19601678584879,2782,1692,644,12,5.9380500000000005,29,25000,158,108,20,0,1970905.1346666666,15.18836424500084,0.016121680524846513,63.59447004608295,5,0.4633333333333319,0.3494837462442114,25.560769600006097,0.3607628521424776,13.731128684399712,23.3546686857951,20.05782671821901,2497.1793800000014,33.986142217092855,27.82171099928109,22.23295648225882,10.040898280873247,201.04188000000067,2.7361422170928447,0.5391804457225018,23.570119616996656,22.065352258717514
inst_JS_400_7,473,948,309853,true,4,12.0,50.0,500.0,2499368.570468003,13436,4443,7956,564,317.57620000000003,317.57958333333335,249,73,26,0,2254582.6479240013,9.793910567506488,100.0,1,0.2999999999999936,0.0,5.965476645003946,0.0846118893254585,1.8051376996065724,21.618011800975456,20.11327980013213,1354,534,326,21,1.1286666666666667,15,7242,249,77,22,1,2254894.2096680016,9.781444949282685,0.013819042929616273,47.35729386892178,2,0.2583333333333311,0.0589255650988731,9.051944114467915,0.12838908593081377,16.765140324963074,21.362440870111374,19.781493475111866,2184.2273118279554,26.316010898353657,15.214180206794682,20.04266186919901,10.809554379642773,189.71000510221893,3.562625052493735,2.1418020679468244,21.3744251263176,19.66569547373035
inst_JS_400_8,494,990,516251,true,4,12.0,100.0,500.0,2535602.2434919993,149888,30668,116124,2602,407.31705,407.35265,192,100,34,0,2175309.482779999,14.209356441324564,100.0,4,0.1708333333333325,0.19311050377093594,50.98878838614564,0.7192500717453665,0.31995930224774755,22.760526341470477,21.51746269189734,3031,1658,859,20,13.223316666666667,32,25000,197,102,31,0,2176334.4701640005,14.168932617492079,0.047119152107580234,60.121457489878544,2,0.24166666666666714,0.29462782549438304,58.33544535922647,0.8228823352728046,13.361926756845925,23.127845866942614,21.216487531012753,2429.1707792121215,29.597035621312774,33.15737380402508,21.664861371790757,9.838101072273567,409.98766734732817,5.053253867671368,1.9465522929726162,23.23948559763281,23.256045646278046
inst_JS_400_9,444,890,419726,true,4,12.0,100.0,500.0,2323106.8485700013,109587,23356,84591,1196,307.07273333333336,307.09978333333333,178,97,24,0,1975625.9446539998,14.957594573400485,100.0,4,0.25416666666666377,0.2842713231847068,16.479745697761246,0.23501601068080977,0.3628267502267667,24.645596453668922,21.574550673421218,2830,1550,821,15,3.8981500000000002,32,25000,177,96,25,0,1975871.0764659992,14.947042677685902,0.01240780486117852,60.13513513513514,4,0.25416666666666377,0.2842713231847068,18.445535709406613,0.26304994608530863,12.402826855123674,24.574890247748325,21.483002169707753,2636.0004597701154,37.59173979803877,27.597173144876326,23.36332195196731,9.473856977133213,118.27643982742848,2.97554165024149,1.0600706713780919,24.648472961112223,23.00881320597728
inst_JS_500_10,542,1086,623010,true,4,12.0,100.0,500.0,2902468.182860005,143009,32541,108624,1302,487.7189333333333,487.75981666666667,214,119,30,0,2462137.5785493352,15.170902024386063,100.0,5,0.3500000000000014,0.3370624736026141,26.212425913923653,0.37178636551006794,0.36780447401854466,25.04166693861861,21.44184717671751,3733,2258,910,23,13.152,45,25000,209,120,31,0,2462345.784140001,15.163728626520918,0.008456293932546148,61.43911439114391,4,0.3458333333333332,0.389057503128706,27.54964871845732,0.39075298874467534,12.135012054647737,24.685951752632135,21.720223761004878,2546.3577798181823,35.88926601989816,29.89552638628449,23.55312337677364,9.896002515988734,200.57903993917716,2.57553367453374,1.7412268952585053,24.68663859869557,22.73669995045681
inst_JS_500_6,500,1002,342165,true,4,12.0,50.0,500.0,2646190.4330340023,11401,4686,5999,216,328.99905,329.00205,266,90,18,0,2373765.3176826676,10.29499283008836,100.0,4,0.4208333333333316,0.4749999999999983,8.636182107033164,0.12189044920442972,2.1924594073938173,21.446902568466374,17.72801735118861,1394,611,279,4,0.8470333333333334,13,5559,266,90,18,0,2373765.3176826686,10.294992830088326,3.9233978509916903E-14,46.8,4,0.4208333333333316,0.4749999999999983,8.636182107043169,0.12189044920457093,16.571018651362984,21.491866558548498,17.761162566362763,1895.345655172413,26.750771399147705,14.777618364418938,20.689652916937366,10.28292209076944,365.874976842435,4.035566781036868,1.6499282639885222,21.570780024609412,18.294583833467257
inst_JS_500_7,514,1030,564315,true,4,12.0,100.0,500.0,2756778.6225760006,156870,32047,121879,2430,441.15568333333334,441.19481666666667,176,124,30,0,2312269.008012,16.124240478498784,100.0,9,0.26666666666666494,0.2742413778650728,51.05915292308782,0.7246092058271282,0.42595103481797947,24.07781808071912,20.478627783990778,3855,2281,1042,18,3.113,40,25000,179,127,27,0,2312989.2089520027,16.09811574965386,0.03114693565096426,65.1750972762646,9,0.1999999999999993,0.16976290656219678,55.21134322219223,0.7835352777032147,14.448767833981842,24.259992695433027,20.589773732898088,2597.2155946562416,35.88926601989816,31.33592736705577,23.252289245437584,9.28064828465115,537.0327899036984,5.654119463130426,1.1673151750972763,24.35996161974269,21.981255108383593
