inst_name, NUM, numV, numE, LIFO, maxOrders, timelimit, radius, stop, OriginCost, NUM_enum, Two_enum, Three_enum, Four_enum, TIME_enum, TIME_exact, LTL_enum, MSTL2_enum, MSTL3_enum, MSTL4_enum, COST_enum, impr_enum, bundle_enum, delayOrder_enum, delayTime_avg_enum, delayTime_sd_enum, epsilon_exact, MAXDEV_exact, instb_exact, SAVE_avg_exact, SAVE_sd_exact, NUM_LCS, Two_LCS, Three_LCS, Four_LCS, TIME_LCS, ITER_LCS, ITER_SP, LTL_LCS, MSTL2_LCS, MSTL3_LCS, MSTL4_LCS, COST_LCS, impr_LCS, gap_LCS, bundle_LCS, delayOrder_LCS, delayTime_avg_LCS, delayTime_sd_LCS, epsilon_LCS, MAXDEV_LCS, instb_LCS, SAVE_avg_LCS, SAVE_sd_LCS, epsilon_PR, MAXDEV_PR, instb_PR, SAVE_avg_PR, SAVE_sd_PR, epsilon_DR, MAXDEV_DR, instb_DR, SAVE_avg_DR, SAVE_sd_DR
inst_JS_1200_1,1200,2402,1971106,true,4,12.0,50.0,500.0,1.2708960813168002E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11024,6398,3335,91,61.17443333333333,109,32463,34,371,140,1,6714752.758516,47.165209986651995,0.0,97.16666666666667,35,0.43714285714285694,0.43070632280933185,11.198613260765342,0.15892583007515937,11.665457184325108,48.22628255551793,17.707798908633094,3434.764313725491,41.12396840271796,14.169085631349782,48.072761257955186,14.762234877536114,1936.5699999999997,20.70706206654676,1.8867924528301887,48.224183115519686,17.876503550201235
inst_JS_1200_2,1200,2402,1963311,true,4,12.0,50.0,500.0,1.2617621762420014E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700,6081,3274,145,60.90495,95,38495,29,366,145,1,6696051.488056001,46.93095407250722,0.0,97.58333333333333,31,0.44193548387096726,0.35307828760829457,17.136818543793197,0.2441900553702317,12.02803738317757,47.75126387766583,17.843225239980935,4024.669526857142,35.183984952001445,13.523364485981308,47.687223926975115,14.607807693937843,643.3438704810287,5.180261036440758,2.364485981308411,47.78662872882511,17.766316107906395
inst_JS_1200_3,1200,2402,1970202,true,4,12.0,50.0,500.0,1.2698392658536002E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11082,6290,3513,79,63.58363333333333,105,58901,31,373,141,0,6651798.414261338,47.61700481997676,0.0,97.41666666666667,24,0.32847222222222133,0.34681014194680787,19.734215096024855,0.28142767436109656,11.857065511640497,48.555804976412055,17.719761949701887,5424.8007173333335,44.34903619940823,13.499368345064068,48.350319962908756,14.81014339841821,1454.1988373333334,11.848088492739215,2.129579498285508,48.54856053106378,17.93178385171809
inst_JS_1200_4,1200,2402,1965781,true,4,12.0,50.0,500.0,1.2893148651040029E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10419,6168,2973,78,40.05453333333333,101,25000,26,401,124,0,6860827.721476,46.78702691508509,0.0,97.83333333333333,35,0.39428571428571574,0.4969834306548566,34.77994803703041,0.4935818375948892,13.07227181111431,47.7213696409983,18.186713515095803,9048.922614666668,97.5389513979014,13.465783664459162,47.476650865841364,15.11686517439344,6574.991948000001,70.87228473123473,1.5548517132162396,47.76349898400039,18.208747342607357
inst_JS_1200_5,1200,2402,1969160,true,4,12.0,50.0,500.0,1.269914752672402E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10798,6229,3281,88,45.55288333333333,108,25000,25,375,139,2,6756880.063065331,46.79264849198587,0.0,97.91666666666667,36,0.559259259259259,0.4837099426742995,38.5895724880811,0.5498797701860694,12.456010372291164,47.51473964361936,18.333857310522617,11038.953469333333,132.16789631179893,13.937766253009817,47.365910719072346,15.402121408123726,8254.880136,98.83456297846558,1.3150583441378032,47.581820361538426,18.581467527692237
inst_JS_1400_1,1400,2802,2682082,true,4,12.0,50.0,500.0,1.484901212614801E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13400,8106,3777,117,62.110800000000005,120,17276,28,443,162,0,7834480.732946667,47.23904414388128,0.0,98.0,38,0.41535087719298186,0.3434802794726313,13.773078915324731,0.19641650549896675,11.126865671641792,47.72810473733181,17.848419214497323,3320.396571428573,25.26646548097653,13.246268656716419,47.57906814752082,15.178252299211238,921.0736018006864,5.299988139455473,1.8059701492537314,47.737919397807964,18.06605582523427
inst_JS_1400_2,1400,2802,2682247,true,4,12.0,50.0,500.0,1.4756918207212044E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000,7135,3358,107,62.28178333333334,106,551,67,414,167,1,7997414.72902534,45.8056579515578,0.0,95.21428571428571,39,0.4324786324786314,0.34437732429775125,23.380792269394078,0.3334311479365965,12.075,47.84984025221047,18.04251241130641,7400.829758000002,97.96714177168275,13.625,47.79804114281254,15.050865655712549,4523.491008000001,59.87889187758129,1.7833333333333334,47.856522892712604,18.36154358175683
inst_JS_1400_3,1400,2802,2672483,true,4,12.0,50.0,500.0,1.4830140421448E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12300,7414,3353,133,66.39851666666667,109,412,47,440,151,5,7905433.5163893355,46.69346822261945,0.0,96.64285714285714,39,0.4735042735042727,0.470049113222124,11.748591329000192,0.1667322984140303,11.731707317073171,47.755219669809684,17.886991782163943,2735.4928571428572,29.928473051324772,13.715447154471544,47.95584370827059,15.238113850874315,1489.1723500000007,9.855776510889742,1.967479674796748,47.805432605826454,17.877197434464836
inst_JS_1400_4,1400,2802,2683622,true,4,12.0,50.0,500.0,1.486863869903603E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13669,7999,4167,103,61.13786666666667,123,215712,27,436,167,0,7783727.369697338,47.65003355551322,0.0,98.07142857142857,43,0.44767441860465057,0.33589455299562054,15.500029190367059,0.21997151999089343,11.134684322188894,48.355165888095875,17.929277393760614,3837.725794666665,41.03545248792976,13.797644304630916,48.125738563995284,14.900660855399874,2557.6457946666687,27.348007154094606,1.850903504279757,48.343753052411955,18.00079518065245
inst_JS_1400_5,1400,2802,2676856,true,4,12.0,50.0,500.0,1.480070056211603E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600,6856,3217,127,63.05115,102,398,76,415,162,2,8137162.854746663,45.0217723100581,0.0,94.57142857142857,44,0.3719696969696962,0.3855391997094041,35.93865313819879,0.5121056558614506,12.275862068965518,47.671201990672046,18.829493295440127,9758.728354330398,132.76356179675867,13.275862068965518,47.506252289035054,15.033736182585235,7259.8155719999995,102.50096816459305,1.6810344827586208,47.84353216960878,19.442117911022727
